제목 형태소,본문 형태소
"['이', '얼굴', '로', '게이', '연기']","['내', '주변', '에', '이렇게', '생긴', '게이', '있으면', '미칠듯']"
"['키', '큰거', '솔직히', '짜증남']","['나', '인데', '물론', '키', '크고', '마르', '면', '상관', '없는데', '조금', '만', '살쪄도', '존', 'ㄴ', '나게', '부', '해보이고', '덩치', '커', '보', '여서', '스트레스', '받음', '거기', '다가', '가슴', '살', '도', '찌', '면', 'ㄹㅇ', '아줌마', '같음', '키', '크면', '무조건', '말라야', '예뻐', '보이는듯']"
"['몸', '이', '진짜', '좋았던', '전남친', '이', '자꾸', '생각나요']","['사실', '전남친', '은', '아니고', '전전', '남친', '사실', '그', '오빠', '한테', '호감', '느꼈던', '가장', '큰', '이유', '가', '날티', '안나', '고', '지적', '인', '외모', '였는데', '반전', '이', '얼굴', '하고', '안', '어울리게', '진짜', '열심히', '관리', '한', '딱', '보기', '좋은', '건강하고', '탄탄한', '몸', '이랑', '손발톱', '부터', '제모', '까지', '항상', '깔끔하게하는', '청결한', '몸', '관리', '때문', '이었던게', '컸고', '그', '오빠', '가', '취업', '하고', '부업', '으로', '다른', '일', '까지', '하게되', '면서', '평일', '은', '물론', '이고', '주말', '까지', '데이트', '는커녕', '얼굴', '도', '보기', '힘든', '날', '이', '계속', '돼서', '너무', '외로워', '서', '헤어지자', '고', '했는데', '그', '뒤', '로', '다른사람', '을', '만나고', '또', '지금', '남친', '도', '만나지만', '아직도', '그', '오빠', '가', '떠오름', '이유', '는', '모르겠네요', '전남친', '현', '남친', '은', '그냥', '운동', '안하는', '진짜', '평범한', '우리나라', '남자', '들', '평균', '몸', '인데', '지금', '까지', '사겼던', '남자', '중', '그', '오빠', '는', '진짜', '그런', '면', '에서', '너무', '월등했어요', '옆', '에서', '걷기', '만해', '도', '다른', '여자', '들', '이', '다', '한번', '씩', '은', '흘끔', '거리', '는', '게', '느껴지는데', '그럴', '때', '느껴지는', '우월감', '같은것도', '있었고', '자기', '관리', '잘', '하는', '남자', '라는', '장점', '그리고', '오빠', '가', '바빠서', '자주', '는', '아니었지만', '침대', '에서도', '너무', '좋았고', '그냥', '지금', '도', '연애', '중', '인', '사람', '이', '이런', '말', '하', '면', '안되겠지만', '술김', '에', '생각나서', '끄', '적거려', '보네요', '의미', '없는건', '알', '지만', 'ㅜㅜ', '그냥', '침대', '나', '소파', '위', '에서', '뒹굴', '거리', '면서', '티비', '보다', '가', '손', '이', '심심하면', '그', '오빠', '딴딴한', '복근', '문', '질문', '질하던', '그', '감촉', '이', '괜히', '떠오르고', '그냥', '그러네요', '그렇다고', '오빠', '랑', '헤어지고', '바로', '사겼던', '전남친', '이', '싫었던것도', '아니었고', '현', '남친', '도', '사랑', '하는데', '그냥', '요즘', '자꾸', '그', '오빠', '가', '떠올라요', '꿈', '에서도', '가끔', '나오고', '아직', '미련', '있는지']"
"['독립', '한', '딸', '집', '비밀번호', '내용', '추가', '했어요']","['안녕하세요', '작은', '고민', '이', '있어서', '오랜', '만', '에', '들어왔어요', '대', '중반', '에', '대학생', '딸', '이', '최근', '에', '독립', '을', '했습니다', '집', '비밀번호', '를', '알려', '달라', '하니', '그건', '알려주겠는데', '하루', '전', '에', '연락', '하고', '오라', '고', '하네요', '원래', '다', '들', '내', '딸', '집', '에', '가는데', '허락', '받는지', 'ㅠㅠ', '서운해서', '얘기', '했더니', '엄마', '가', '내', '방', '방문', '잠그지', '말라', '했었던거', '기억나냐', '그때', '엄', '만', '여긴', '엄마', '집', '이니', '싫으면', '독립', '해라고', '했다', '근데', '독립', '해도', '똑같은', '기분', '을', '느끼면서', '살아야', '하냐면서', '답', '했습니다', '듣고', '보니', '맞는', '말', '인데', 'ㅠㅠ', '그래도', '참', '서운하고', '걱정', '돼고', '감정', '이', '격해', 'ㅈㅕ', '서', '싸우게', '될까봐', '나중', '에', '얘기', '하자고', '피', '한', '상태', '예요', '어떻게', '타협', '점', '을', '찾고', '싶은데', '현명하신', '선', 'ㅂㅐ', '님들', '의', '조언', '기다립니다', '내용', '추가', '합니다', '집', '비밀번호', '알려', '달라', '한', '건', '년', '전', '딸', '이', '쓰러져서', '응급', '수술', '을', '받아야', '하는', '상황', '이', '왔었습니다', '처음', '엔', '건강하던', '딸이였', 'ㄱㅣ', '에', '원인', '을', '몰랐습니다', '그러다', '구급차', '에서', '딸애', '휴대폰', '으로', '온', '전화', '를', '받고', '갑자기', '쓰러지게', '된', '이유', '를', '알', '게', '됐습니다', '친구', '들', '한테', '속이', '안', '좋다', '머리', '가', '아프다', '얘기', '하고', '연락', '이', '없어서', '걱정', '되어서', '혹시', '몰라', '전화했답니다', '기억', '을', '꺼내는거', '조차', '눈물나는데', '위중했어요', '의학', '드라마', '에서', '한', '말', '을', '실제', '로', '많이', '들었습니다', '한', '의사', '분', '은', '수술', '중', '에', '나오더니', '마음', '의', '준비', '를', '하라', '하시더라구요', '그', '후', '로', '한', '달', '정도', '중환자실', '에', '있었고', '수술', '한지', '주', '후', '에', '눈', '을', '떳습니', '다', '그때', '딸애', '폰', '노트북', '비번', '을', '못', '풀어서', '고생', '했던', '기억', '이', '납니다', '학기', '초', '라', '휴학', '신청', '을', '해야', '하는데', '아무', '것', '도', '모르니', '혹시', '몰라', '그', '친구', '한테', '연락', '해보니', '친구', '들', '은', '비번', '을', '다', '알', '고', '있었습니다', 'ㅎㅎ', '그', '덕분', '에', '휴학', '신청', '을', '완료', '했어요', '또한', '지금', '도', '추적', '관찰', '해야', '하는', '병', '입나다', '그땐', '목숨', '이', '위태', '로', '워', '서', '응급', '조치', '를', '한', '거', '라', '올', '월', '달', '에', '수술', '다시', '했고', '년', '은', '더', '지켜봐야', '합니다']"
"['배민', '리뷰', '레전드']",[]
"['재현', '말투', 'ㅈㄴ', '웃김']","['아니', '웃기진', '않고', '사실', '별거', '아닌데', '좋음']"
"['후기', '간편식', '으로', '명절', '음식', '준비', '한다는', '새', '언니', '어떡할까', '요']","['후기', '심란한', '마음', '으로', '적은', '글', '인데', '많은', '분', '들', '이', '댓글', '달아주시고하셔서', '좀', '얼떨떨하기도', '하고', '이래서', '여러', '사람', '의', '말', '을', '들어야하는구나', '생각', '이', '들', '기도', '하고', '욕', '이', '많아서', '좀', '기분', '이', '이상하기도', '하고', '하네요', '제', '행동', '이', '시', '누짓', '이라는', '분', '들', '에게는', '저', '는', '정말', '새', '언니', '를', '고', '깝', '게', '생각', '한', '게', '아닌데', '약간', '억울하기도', '하고', '변명', '아닌', '변명', '을', '하자', '면', '저희', '엄마', '는', '제사', '명절', '음식', '은', '가짓수', '가', '적더라도', '직접', '하는', '것', '이', '정성', '이고', '그게', '당연하다고자', '주', '말', '하셔서', '혹시', '엄마', '가', '알', '게', '되면', '큰일', '이', '날', '것', '같아서', '정말', '걱정', '되는', '마음', '으로', '적은', '것', '이', '였구요', '이', '것', '도', '못', '믿는', '분', '들', '은', '어차피', '제', '의도', '가', '뭐', '든', '자기', '가', '믿고', '싶은대로', '믿는', '것', '같으니', '더', '길게', '말', '안', '할게요', '새', '언니', '가', '아니라', '오빠', '가', '일', '을', '벌인', '것', '같다는', '건아', '예', '생각', '도', '못', '했던', '부분', '이', '여서', '그럴', '수도', '있겠구나', '싶', '기도', '하고', '남편', '이', '하자', '고해', '도', '싫으면', '싫다고', '할', '수', '있지', '않나싶은데', '이건', '뭐', '제', '가', '아직', '결혼', '을', '안해', '서', '잘', '모르겠구요', '그리고', '백만원', '준다는', '걸', '오빠', '가', '모르지는', '않았어요', '엄마', '가', '전화', '로', '너희', '가', '고생', '하는데', '어떻게', '엄마', '가', '되서', '가만히', '있냐고하면서', '돈', '백정', '도', '챙겨줘야겠다', '이렇게', '말', '해서', '오빠', '도', '알', '고', '있었고', '당연히', '새', '언니', '도', '오빠', '가', '말', '해서', '들었겠죠', '그리고', '속', '여서', '가져가는게', '보기', '안', '좋다', '적은', '건', '오빠', '가', '결혼', '전', '에도', '엄마', '한테', '거짓말', '치', '고', '돈', '받아가고', '그런', '적', '이', '많아서', '그냥', '그거', '때문', '에', '별로', '다라', '는', '식', '으로', '적은거였구요', '후기', '아닌', '후기', '를', '적자', '면', '저', '는', '엄마', '한테', '말', '할', '생각', '이', '없구요', '그냥', '가만히', '있을', '생각', '이에요', '댓글', '대부분', '의견', '들', '처럼', '저', '는', '앞', '으로', '오빠', '네', '와', '부모님', '의', '일', '에서', '그냥', '신경', '끄려', '구', '요', '그리고', '새', '언니', '에게는', '저', '의', '행동', '하나', '하나', '가', '부담', '일', '수', '있다는', '것', '도', '잘', '새겨', '듣겠습니다', '모두', '추석', '잘', '보내세요', 'ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ', '안녕하세요', '여기', '가', '결혼', '하신', '분', '들', '이', '많이', '이용', '하는', '게시판', '이라', '아직', '미혼', '이지만', '글', '을', '올리게', '되었습니다', '글', '을', '올리게', '된', '이유', '는', '저희', '새', '언', '니', '때문', '인데', '요', '제', '가', '어떡하면', '좋을지', '제발', '봐', '주세요', '저희', '오빠', '는', '작년', '초', '에', '결혼', '을', '했구요', '결혼', '하고', '얼마', '되지도', '않아', '코로나', '가', '터져', '가족', '들', '다', '같이', '만나는', '횟수', '도', '줄', '이고', '새', '언니', '가', '우릴', '불편해하는', '것', '같아', '안부', '연락', '도', '오빠', '에게만', '했습니다', '새', '언니', '가', '대학병원', '간호사', '라', '빨간', '날', '이런', '것', '상관없', '이', '교대근무', '돈다', '고', '알고있어요', '저희', '집', '엔', '년', '에', '총', '번의', '제사', '가', '있고', '아직', '할아버지', '가', '살아계셔서', '제사', '가', '좀', '많아요', '명절', '번', '까지', '하면', '흔히', '말', '하는', '명절', '음식', '같은전', '부', '치고', '하는', '음식', '을', '해야하는', '일정', '이', '많은데', '요새', '언니', '직업', '도', '그렇고', '결혼', '한지', '얼마', '되지도', '않아', '서손', '에', '익지도', '않은', '요리', '하는게', '불편할테니', '엄마', '가', '괜히', '새', '언니', '한테', '부담', '주지', '말고', '우리', '둘', '이', '하던대로', '하자', '해서', '여지', '껏', '그렇게', '했습니다', '참고', '로', '저희', '집은', '여자', '만', '음식', '하고', '그런', '집은', '아니에요', '아빠', '는', '손재주', '가', '없으셔서', '밀가루', '묻히고계란', '물', '푸시', '고', '하는', '거', '랑', '설거지', '전담', '해서', '하세요', '아무튼', '이번', '추석', '은', '오빠', '를', '빼고', '다', '차', '접종', '까지', '완료', '해서', '엄마', '가', '오빠', '한테', '전화해서', '물어보니', '집', '에', '온다하더라구요', '마침', '새', '언니', '도', '올', '추석', '은', '쉰다고', '했구요', '그러면서', '하는', '말', '이', '제대로', '참석', '하는', '명절', '은', '이번', '이', '처음', '인', '것', '같다고', '명절', '음식', '을', '새', '언니', '가', '다', '준비', '할거니까', '엄마', '랑', '저', '한테', '올해', '는', '아무', '것', '도', '하지말라고', '하더라구요', '아무래도', '양', '이', '양인', '만큼', '오빠', '가', '도와줘도', '새', '언니', '혼자', '하기는', '힘들', '것', '같아', '부담', '되지', '않는다면', '제', '가', '가서', '도와주고싶어', '오빠', '한테', '연락', '을', '했는데', '오빠', '가', '계속', '괜찮다고', '하다말이', '길어지니', '새', '언니', '가', '요즘', '흔히', '말', '하는', '간편', '음식', '같은', '걸', '로', '전부', '다', '준비', '하려고', '한다하더라구요', '그러면서', '저', '한', '테', '는', '엄마', '한테', '절대', '말', '하지말라', '그랬구요', '근데', '저', '는', '도저히', '이해', '가', '가지', '않아서요', '저희', '는', '단', '한번', '도', '새', '언니', '에게', '음식', '준비', '로', '스트레스', '받게', '한', '적', '이', '없는', '것', '같은데', '왜', '저런', '거짓말', '까지', '치는지', '모르겠어요', '가끔', '안부', '인사', '로', '집', '에', '왔을', '때', '도', '주방', '에', '못', '들어가게', '했습니다', '저', '는', '그럴거면', '그냥', '엄마', '한테', '다시', '말', '해서', '음식', '준비', '를', '하는', '게', '좋을', '것', '같은데', '이미', '새', '언니', '가', '저렇게', '말', '해', '놔서', '제', '가', '엄마', '한테', '사실', '대로', '말', '하면', '고자질', '하는', '상황', '인데', '그럼', '나중', '에', '새', '언니', '얼굴', '보기', '도', '좀', '그럴', '것', '같고', '엄마', '가', '새', '언니', '혼자', '음식', '준비', '하면', '힘들거라고', '엄마', '가', '오빠', '네', '한테', '돈', '을', '만원', '줄', '생각', '인', '것', '같은데', '엄마', '속', '이고', '돈', '받아가는게', '보기', '좋지도', '않구요', '저', '는', '어떡하면', '좋을까요']"
"['시', '할머니', '분', '다', '뵙고', '뻗어있는', '아내', '한테', '왜', '피곤하냐고', '하는', '남편']","['토욜날', '하루', '종일', '시', '할머니', '시', '외할머니', '보고', '왔어요', '저희', '반', '반', '결혼', '이고', '결혼', '전', '명절', '스케쥴', '약속', '다', '틀어졌지만', '이해', '했어요', '수요일', '은', '따로', '시부모', '님', '도', '보러가', '야해요', '암튼', '어제', '다녀오고', '제', '가', '뻗고', '아침', '에', '같이', '외출', '하는데', '순간', '적', '으로', '기운', '이', '빠졌는데', '왜', '그렇게', '피곤해', '하냐길래', '제', '가', '아', '좀', '피곤하네', 'ㅜ', '햇', '더니', '잠', '많이', '잤잖아', '이러는', '겁니다', 'ㅡㅡ', '그리고', '또', '외출', '후', '에', '돌어', '올', '때', '진짜', '극심하게', '피곤해서', '지하철', '에서', '졸고', '남편', '한테', '와', '피곤하네', '햇', '더니', '약간', '기분', '상한', '듯왜', '피곤한데', '이럽니다', 'ㅡㅡ', '수요일', '날', '저녁', '에는', '시댁', '가기', '로', '햇', '는데', '자기', '엄마', '가', '저', '를', '배', '려', '해준', '거래', '요', '솔직히', '기회', '봐서', '되', '물을려', '구', '요', '저희', '친정', '은', '월욜', '저녁', '에', '볼건데', '시댁', '스케쥴', '이', '몇', '배', '나', '많앗는데', '뭘', '배려', '해준건', '지', '남편', '은', '지', '친구', '들', '집들이', '때문', '에', '하루', '종일', '제', '가', '요리', '하고', '하루', '보내고다음', '날', '하루', '종일', '뻗어있다가', '아공', '피곤하다', '짜증', '투', '아님', '남편', '한테', '거의', '짜증', '안내', '요하', '면', '되게', '무심하게', '잠', '만', '자', '니까', '그렇지', '이러고', '시댁', '가면', '얘', '토욜', '마다', '잠', '만', '자', '요', '맞벌이', '반', '반', '결혼', '이러거', '나제', '가', '그날', '연가', '였다', '치면', '얘', '안', '피곤해요', '오늘', '연가', '에요', '이러', '고제', '가', '술', '한', '달', '에', '한번', '마실', '때', '남편', '은', '매주', '번은', '마시면서', '제', '가', '한번', '은', '이런', '남편', '땜', '에', '우울해서', '일부러', '맨', '정신', '인데', '꼬', '장', '부린', '적', '이', '있거든요', '울', '고요한', '번', '그랬어요', '저', '는', '남편', '하고', '아니면', '술', '마시지', '않고', '마셔', '봐야', '잔', '마시고', '잔', '이상', '마시는건', '거의', '반년', '에', '한번', '이', '에', '용', '시아버지', '가', '저', '에게', '술', '을', '권하니까', '남편', '이', '얘술', '꾼', '이에요', '이러더라고요', '그래서', '시어머니', '가', '어머', '뭔', '일있니', '이러시더라고요', '그때', '자기', '가', '매일', '마시던', '때', '였거든요', '이', '남편', '이랑', '살', '면', '늘', '너무', '너무', '억울하고', '치사하고해', '도해', '도', '고마운', '걸', '모르고', '오히려', '당연히', '여기', '고', '자기', '가', '배려', '햇', '다', '고', '진심', '으로', '믿고', '있어서', '우울증', '걸', 'ㄹㅣㄹ', '거', '같고', '너무', '억울해서', '정신', '과도', '갔었어요', '이런', '남편', '이유', '가', '뭐', '고', '이런', '남자', '보신', '적', '있어요', '이', '남자', '를', '어떻게', '해야', '할까', '요', '이제', '는', '누가', '건', '들', '면', '눈물날', '거', '같아', '요원', '인', '이', '뭘', '까요', '저', '를', '개', '만만하게', '보는', '건', '순위', '구', '여제', '가', '볼', '때', '는', '나르시시스트', '같아요']"
"['솔직히', '나', '는', '비만', '혐오', '있다', '없다', '추반']","['뚱뚱한', '사람', '보기', '싫거나', '뚱뚱한', '사람', '보고', '왜', '저러고', '살', '지', '란', '생각', '해본', '적', '있거나', '비만', '혐오', '한다', 'ㅡ', '추', '비만', '혐오', '안', '한다', 'ㅡ', '반', '솔직히', '나', '는', '조금', '은', '하는', '거', '같아', '그래도', '대놓고', '말', '하진', '않음', '걍', '속', '으로만', '생각', '해', '뷰티', '톡']"
"['헐', '카리나', '가', '로', '잘린', '한테', '선물', '줫', '나', '봄']","['댑', '악', '아니', '내', '가', 'ㅈㄴ', '무슨', '세상', '사람', '들', '아', '모두', '이', '미친', '소식', '을', '당장', '봐', '보렴', '대박', '대박', '요', '지랄', '한', '것', '도', '아니고', '그냥', '신기하다', 'ㅇㅇ', '대박', '이런건데', '그게', '뭔', '대박', '이냐', 'ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '아니', '너', '네', '친구', '없지', 'ㅆㅂ']"
"['빅톤팬들', '한테', '예전', '부터', '궁금한게', '있는데']","['일단', '난', '타팬', '이고', '빅톤팬', '친구', '판', '에서', '올라온', '글', '등등', '으로', '궁금증', '이', '생기', '게', '됐음', '예전', '에', '빅톤', '살짝', '간', '잽', '했었는데', '갑자기', '팬덤', '분위기', '가', '험악해져서', '타팬', '인증', '항상', '빅톤', '관련', '해서', '판', '에', '올라오는', '글', '들', '보면', '멤버', '차별', '소속사', '대우', '이런', '글', '들', '이', '많던데', '팬덤', '싸움', '이', '심해', '누구', '팬', '이', '잘', '못', '했니', '누가', '잘', '못', '했니', '이런', '글', '이', '많던데', '이런건', '팬톡', '가서', '얘기', '하면', '좋겠고', '보아', '하', '니', '팬톡', '물', '안', '흐리려고', '엔', '터', '에다', '만', '글', '쓰는', '것', '같아서', '일단', '난', '지금', '아무', '것', '도', '모르는', '상태', '에서', '물어보는게', '아니라', '몇몇', '일', '들', '찾아봤어', '친구', '한테', '듣고', '판', '에서', '본', '거', '로는', '회사', '가', '한', '승', '우', '최병찬', '을', '배척', '한다', '팬', '들', '도', '그', '둘', '을', '배척', '하는', '사람', '들', '이', '좀', '있다', '무조건', '개인', '팬', '이라는', '이유', '로', '잘못', '을', '몰아', '간다', '뭐', '만', '하면', '프듀팬들', '유난', '이라고', '한다', '저', '둘', '코디', '가', '개', 'ㅈ', '같다', '그', '외', '에', '회사', '는', '팬', '들', '건의', '사항', '먹', '금', '에다', '팬', '들', '은', '서로', '입', '막음', '등등', '이', '있던데', '서로', '왜', '싸우는거야', '프듀', '때', '는', '가족', '이라', '면서', '가족', '같은', '분위기', '로', '영업', '하지', '않았어', '그렇게', '사이좋던', '팬덤', '이', '갑자기', '사이', '가', '진짜', '개', '나빠져서', '궁금해서', '물어보는거야나', '간', '잽', '할', '때', '프듀멤들', '내려치기', '이용', '해서', '타', '멤', '들', '올려치기', '했었는데', '지금', '까지', '한', '성과', '가', '그리', '없으니', '그렇게', '올려치기', '할', '만큼의', '능력', '은', '아닌것', '같고', '그룹', '팬', '들', '이', '개인', '팬', '들', '싫어하는', '이유', '가', '오직', '개인', '을', '좋아하는', '팬', '이', '어서', '만', '인거', '야', '그런', '거', '면', '그건', '개인', '의', '자유', '인데', '암튼', '엔터', '에서', '싸우는거', '보면', '정신병', '걸릴', '것', '같음']"
"['투바', '투', '연', '준', '다이어트', '후기']","['투바', '투', '연', '준', '낮', '에만', '먹고', '굶는다', '한', '거', '보고', '낮', '에만', '먹고', '홈트', '아침', '에', '분', '밤', '에', '분', '하고', '걍', '중간', '중간', '애', '들', '이랑', '산책', '했는데', '일만', '에', '키', '로', '빠짐', '그동안', '엄청', '쳐', '먹긴', '했나', '바', 'ㅜ', '둘째', '날', '까지는', '배고파', '뒤질거', '같았는데', '뭔가', '셋째', '날', '부터', '앵', '간', '참아지고', '지금', '도', '먹고', '싶긴한데', '그때', '만큼', '간절히', '저녁', '에', '뭐', '먹고싶진', '않음', '굳', '얼굴', '살뺄려고', '한건데', '배쪽', '이랑', '엉덩이', '쪽', '빠진거', '같음', '오늘', '일차', '고', '점심', '은', '대패', '삼겹살', '이랑', '된', '찌', '랑', '밥머금', '키로', '더', '빠짐', '솔직히', '요요', '오기', '딱좋', '긴한데', '난', '까지', '빼고', '급식', '은', '먹고', '저녁', '으로', '샐러드', '먹으면서', '유지', '하면서', '점점', '일반', '식', '으로', '바꿀려고', '처음', '일일', '정도', '까지', '힘들고', '그', '다음', '부터는', '쉬웠어', '난', '지금', '도', '당근', '치킨', '마라', '탕', '다', '먹고', '싶은데', '뭔가', '그때', '만큼', '식욕', '이', '막', '돌진', '않오']"
"['슈가', '얼굴', '뭐', '야']","['핑크색', '머리', '뭐', '야', '진짜', '뭐', '야', '이', '게', '뭐', '야', '하늘색', '잘', '받는', '거', '뭐', '야', '요정', '아니야']"
"['스테이크', '집', '원', '짜리', '식사']",[]
"['최근', '역대', '급', '인맥', '남돌']","['오타쿠', '심장', '뛰게', '하는', '에이', '티', '즈', '월', '일', '날', '컴백', '했어', '더블', '타이틀', '데자부', '랑', '이', '터널', '선샤인', '으로', '섹시', '도', '하고', '청량', '도', '하고', '감격', '항상', '그렇듯', '작사', '작곡', '에', '홍', '중', '이랑', '민기', '참여', '했어', '데자부', '는', '섹시', '하나로', '설명', '쌉', '가능', '뭘', '하던지', '티즈들', '열심히', '해서', '티니', '들', '이', '너무', '사랑', '할', '수', '밖에', '없음', '이번', '데자부', '는', '걍', '섹시', '정점', '찍었어', '그리고', '더블', '타이틀', '인', '이', '터널', '선샤인', '은', '청춘', '에', '대한', '영원한', '소망', '을', '표현', '하는', '청량', '탄산수', '같은', '곡', '이야', '소년', '미', '낭낭', '그리고', '개인', '적', '으로', '이번', '앨범', '의', '수록', '곡', '인', '밤하늘', '굉장히', '좋아하는데', '이', '곡', '은', '티즈들', '마음', '이', '다', '전해지는', '곡', '이야', '꼭', '추천', '듣고', '운건', '안', '비밀', '펑펑', '울었다', '이번', '타이틀곡', '투표', '할', '때', '문', '별', '님', '광희', '님', '은혁', '님', '김종국', '님', '노제', '님', '신동엽', '님', '홍윤', '화', '김민기', '님', '싸이', '님', '노노', '카', '님', '지연', '님', '제', '시', '님비', '님', '펜타토닉스', '의', '스캇', '호잉', '님', '등등', '많은', '연예인', '분들', '께서', '참여', '해주셨는데', '두', '곡', '다', '좋아서', '두', '개', '다', '하기로', '해써', '그렇게', '됬다', 'ㅎ', '그리고', '임영웅', '님', '이', '덕질', '하시는', '에이', '티', '즈', '뿌듯', 'ㅇ', '자랑', '이야', '그럼', '멜론', '지니', '바이브', '벅스', '에서', '데자부', '랑', '이', '터널', '선샤인', '많이', '들어주세요', '컴백', '많', '관부', '그리고', '여기', '추천', '영상', '하이퍼링크', '달아놨으니', '가서', '꼭', '봐주라', '데자뷰', '뮤비', '밤하늘', '유희열', '의', '스케치북', '에서', '종', '호가', '사과', '뿌시면', '서', '노래', '부르는거', '그리고', '다음주', '놀토', '에', '우영', '이랑', '이', '나오니까', '본방', '사수', '해쥬세', '요']"
"['아내', '가', '채팅', '으로', '만난', '유부', '남', '과', '원', '나잇', '을', '했습니다']","['너무', '기', '가', '차서', '손', '이', '부들부들', '떨립니다아내가', '오픈', '채팅', '으로', '만난', '유부', '남', '과', '모텔', '에', '가서', '원', '나잇', '을', '한', '사실', '을', '알', '게', '되었습니다', '아내', '가', '무수', '한', '남자', '들', '과', '아내', '와', '같은', '불륜', '저지르려는', '유부녀', '들', '이', '가입', '한', '소개팅', '어플', '을', '통해', '오픈', '채팅', '으로', '유부', '남', '을', '만난', '거', '였습니다', '자식', '은', '살', '딸', '한', '명', '있고', '너무', '기', '가', '찰', '지경', '입니다', '차라리', '상', '간', '남', '이', '있고', '한', '명의', '남자', '와', '바람', '피우는', '것', '도', '아니고', '여러', '남자', '와', '채팅', '하고', '만나고', '심지어', '내', '가', '잠자리', '기술', '이', '부족하다니', '이런', '추잡', '스런', '소리', '까지', '채팅', '에', '버젓이', '써놓았습니다', '아내', '는', '오히려', '뻔', '뻔합니다난', '당신', '같이', '볼품', '없이', '날', '만족', '시키지', '못', '하는', '남자', '는', '싫다고', '이혼', '하자면', '이혼', '하', '잡니다거기', '다가', '애', '는', '못', '키우겠다고', '내', '가', '키우랍니다', '아내', '에', '대한', '배신', '감', '에', '화', '보다는', '너무', '기', '가', '차네요', '결혼', '생활', '이', '이렇게', '끝나다니', '너무', '허무합니다']"
