제목 형태소,본문 형태소
"['권민아', '화법', '정병', '올', '것', '같음']","['지민', '설현', '불쌍하다고만', '생각', '했었는데', '디패', '대화', '록', '보', '니까', '혜정', '초아', '도', '민아', '풀어주려고', '엄청', '노력', '했나', '봄', '다', '들', '너무', '안쓰럽다']"
"['비투비', '육성재', '김유정', '로코']","['육성재', '김유정', '로코', '존버', '년차', '음악', '방송', '할', '때', '부터', '진짜', '존버', '탔는데', '김유정', '이', '구르', '미', '그린', '달빛', '캐스팅', '확정', '하기', '전', '에', '육성재', '가', '윤', '성역', '먼저', '캐스팅', '됐었는데', '안', '했다고', '함', '쩝', '아쉽', '그래도', '뭐', '도깨비', '를', '해서', '육성재', '연기력', '이', '드러난', '것', '같아서', '다행', '이긴', '함', '구르', '미', '그린', '달빛', '은', '역할', '상', '이어지지도', '않고', '육성재', '제대', '하면', '제발', '둘', '이', '로코', '하나', '만', '작가', '님', '들', '이', '그림', '체', '편안한', '드라마', '보고싶습니다', '제발', '한', '번만', '질척', '거릴', '게']"
"['아니', '어린이집', '하원', '일찍', '시키면', '안', '되나요']","['안녕하세요', '간단하게', '쓸게요', '전업', '주부', '이고', '두', '돌', '아기', '한', '달전', '에', '어린이집', '입소', '해서', '잘', '적응해서', '다니고', '있는데', '저희', '애', '하원', '을', '시', '에', '하고', '있거든요', '근데', '다른', '엄마', '가', '우리', '애', '늘', '일찍', '먼저', '간다', '고', '자기애', '가', '속상해', '한다네요', '자기애', '뿐', '만', '아니라', '다른', '애', '들', '도', '상처', '받을꺼라고', '적당한', '시간', '에', '하원', '시키는게', '좋을거', '같다면서', '무슨', '하원시', '간도', '엄마', '들', '이랑', '맞춰서', '해야하나요', '무슨', '하원', '예의', '가', '있는지', '제', '가', '맞벌이', '엄마', '이', '시', '면', '너무', '속상하실수도', '있겠다', '싶은데', '그', '얘기', '한', '엄마', '도', '전업', '주부', '이시고', '그리고', '저', '는', '어린이집', '에', '상담', '할', '때', '선생님', '이', '시', '까지가', '정규', '수업', '시간', '이라고', '얘기', '들었었거든요', '그것', '도', '그렇고', '저', '는', '그', '시간', '이', '적당해서', '늘', '시', '에', '하원', '시키는데', '놀이터', '에서', '만나서', '저렇게', '얘기', '하시길래', '그럼', '엄마', '도', '같이', '시', '에', '가요', '이', '가', '시', '에', '엄마', '오면', '엄청', '좋아하겠다고', '얘기', '하니', '자기', '는', '뭐', '습관', '을', '그렇게', '안', '들일려고', '한다고', '엄마', '가', '늘', '먼저', '올꺼라고', '생각', '할꺼', '아니냐고', '그래서', '그냥', '아', '저', '는', '그냥', '시로', '습관', '을', '들일꺼라고', '얘기', '하니', '궁', '시렁', '궁', '시렁', '거리', '던데', '제', '가', '지금', '어린이집', '보낸지', '얼마', '안되서', '뭘', '몰라서', '이러는거', '아니죠']"
"['시가', '에서', '명의', '빌려', '대출', '을', '받아', '갔는데']","['결혼', '년차', '예요', '올해', '계획', '없이', '아이', '가', '생겨서', '현재', '는', '만삭', '입니다', '임신', '초기', '에', '남편', '휴대전화', '를', '뒤지다가', '캐피탈', '로', '다달이', '이자', '가', '나가는', '문자', '를', '보고', '추긍', '을', '했어요', '남편', '이', '이런저런', '사정', '으로', '시아', '주', '버', '님', '한테', '돈', '을', '빌려', '줬더라구요', '금액', '이', '삼천', '은', '넘었어요', '빌려', '준지', '시일', '이', '꾀', '되었는데도', '불구', '하고', '정리', '는', '안된', '상태', '여서', '저', '랑', '상의', '없이', '벌어진', '일이', '라', '크게', '다퉜습니다', '정리', '가', '언제', '되는지', '모', '때', '만', '되면', '묻고', '그랬는데', '그러다', '또', '욱', '하는', '마음', '에', '또', '싸움', '이', '나서', '정확하게', '금액', '이', '얼마', '인지', '까라고', '했더니', '남편', '이', '금액', '을', '다', '보여줬는데', '일전', '에', '말', '했던', '금액', '보다', '배', '의', '금액', '이', '더라구요', '육천이', '넘는', '배신', '감도', '들고', '저희', '도', '지금', '맞벌이', '지만', '형편', '이', '좋은', '편', '은', '아니여서', '전세', '를', '살', '고', '있고', '결혼', '도', '둘', '이', '모은', '돈', '으로', '시작', '해', '대출', '도', '있는', '그런', '상태', '에서', '형', '한테', '그렇게', '큰', '금액', '을', '와이프', '인', '저', '에게', '한마디', '말', '도', '없이', '빌려', '준', '겁니다', '남편', '은', '명의', '를', '빌려', '준거고', '형', '이', '신용', '점수', '가', '올라가면', '대출', '갈아타서', '정리', '해준다고', '했다고', '형', '이', '떼', '먹겠냐고', '회사', '도', '좋은', '회사', '다니고', '직급', '도', '있는데', '그', '돈', '을', '안', '갚겠냐고', '하더라구요', '그러는', '와중', '에', '중간', '중간', '정리', '안되서', '싸움', '도', '많이', '했', '고제', '가', '직접', '아주', '버', '님', '한테', '연락', '했더니', '월', '정리', '한다', '정리', '하겠다', '이래놓고', '지금', '까지', '정리', '가', '안된', '상태', '예요', '양심', '이나', '생각', '이', '있다면', '중간', '중간', '몇', '백이', '라도', '모아', '정리', '를', '했었어야', '했는데', '정말', '이런', '식', '으로', '끌', '고', '올거라고는', '생각', '못', '했어요', '아기', '나오면', '이사도', '생각', '해야', '하고', '전세', '를', '연장', '한다해', '도', '대출', '을', '받아야', '하는데', '저희', '가', '쓰지도', '않은', '돈', '을', '안고', '가야', '하는것도', '싫고', '아직도', '뻔', '뻔하게', '정리', '를', '안', '하고', '있다는게', '어이', '가', '없어요', '대출', '자', '가', '저희', '남편', '이라', '저', '는', '불안한데', '무슨', '생각', '인지', '시간', '만', '끌', '고', '마음', '같', '애선', '그', '회사', '가서', '한바탕', '하고싶은데', '참고', '있거든요', '중견', '기업', '에서', '오래', '일', '한', '사람', '이', '목돈', '정도', '는', '있을텐데', '왜', '그', '정도', '도', '먼저', '갚지를', '않는', '건지', '동생', '사는', '형편', '뻔히', '알면서', '뻔', '뻔하게', '버티는', '꼬', '라지', '가', '너무', '열', '받거든요', '결혼', '할', '때', '시가', '에서', '보태', '준돈', '도', '없고', '시가', '자체', '가', '돈', '필요할', '때', '만', '남편', '한테', '연락', '을', '하', '거든요', '안부', '라도', '묻던지', '임신', '한', '저', '한테', '빵', '쪼가리', '하나', '사주는게', '없습니다', '초반', '에', '영', '양제', '며', '모', '며', '보내', '드리다가', '몰', '바라고', '보내', '드린건', '아니지만', '진짜', '하기', '싫어지더라구요', '아무튼', '결국', '이', '사단', '을', '만들었어요', '이럴', '경우', '에', '법적', '으로', '조치', '할', '방법', '이', '없을까요', '얼마', '안있으면', '애도', '나오는데', '지금', '감정', '컨트롤', '도', '힘든데', '에너지', '를', '이딴', '데', '소비', '하고', '있으니', '몸', '도', '무거운데', '심', '적', '으로', '너무', '지지', '고', '때때로', '욱하', '는', '마음', '에', '애도', '키우고', '싶지', '않아서', '이일', '에서', '아예', '빠지고', '싶어', '서다', '놓고', '혼자', '탈출', '하고싶어요']"
"['너넨', '너', '네', '외모', '중', '에', '맘', '에', '드는', '부분', '이', '뭐', '야']","['난', '피부색', '막', '그렇게', '하얗지는', '않지만', '굳이', '피부', '화장', '을', '안해', '도', '될', '정도', '여서', '은것', '같고', '살', '도', '잘', '안', '쪄서', '좋음', '하지만', '이렇게', '먹다가는', '언젠가', '분명히', '찌겠지만']"
"['노제', '성형']","['노제', '성형', '어디서', '했냐', '아무리', '살빠지고', '화장', '했', '다해', '도', '쌍꺼풀', '라인', '이랑', '얼굴', '형', '조차', '다름', '쌍수', '상담', '하러', '갈', '때', '의사', '한테', '사진', '보여주니까', '눈', '코', '얼굴', '형', '은', '무조건', '한', '거', '라', '던데', '같이', '예뻐지자', '알려줘라']"
"['야', '너', '네', '유나', '이', '거봄']","['개', '이뻐', '사람', '이냐']"
"['이틀', '만에', '빼는', '사람']",[]
"['너희', '아일랜드', '최민환', '근황', '봄']","['키로', '뺐대']"
"['어린이집', '선생님', '들', '간식', '드리는', '거', '어떻게', '생각', '하세요']","['안녕하세요', '모바일', '이라', '맞춤법', '양해', '부탁드립니다', '간단하게', '설명', '하기', '위해', '서', '편하게', '쓸게요', '친구', '그리고', '저', '까지', '고등학교', '동창', '이고', '저', '는', '일단', '곧', '어린이집', '입소', '예정', '인', '아들', '한', '명', '아이', '들', '보다', '어림는', '둘다', '어린이집', '다닌지', '년차', '아이', '동갑', '셋', '다', '서로', '사는', '곳', '거리', '가', '있어서', '자주', '만나기', '힘듬랑', '오랜', '만', '에', '셋', '이서', '밥', '먹으면서', '입소', '예정', '인', '우리', '아', '기', '이야기', '하면서', '궁금한것도', '묻고', '뭐', '이런저런', '얘기', '하', '다가가', '한번', '씩', '어린이집', '에', '간식', '도', '사서', '드린다', '이런', '얘기', '가', '나왔고', '둘', '은', '뭐', '어떤', '간식', '을', '드리고', '어떤', '날', '에', '사', '드리냐', '라고', '물으니가', '어떤', '날', '이', '아니라', '그냥', '한번', '씩', '생각날', '때', '사드', '린다', '혼자', '커피', '사러', '가서도', '생각나면', '테이크아웃', '해서', '드리고', '잔장', '보다', '가', '맛있어', '보이는', '과일', '있으면', '박스', '채', '로', '사서', '드리고', '빵집', '가서', '생각나면', '빵', '도', '사드', '리', '고', '담임', '선생님', '뿐', '만', '아니라', '그냥', '다른', '선생님', '들', '까지', '생각', '해서', '넉넉하게', '사드', '린다', '뭐', '대략', '한', '달', '에', '번', '정도', '되는거', '같다', '엄마', '들', '선생님', '들', '에게', '간식', '많이', '사드', '리지', '않냐는', '무슨', '간식', '을', '아무', '날', '도', '아닌데', '그렇게', '자주', '사', '드리냐', '너희', '애', '더', '이뻐', '해달라고', '사', '드리는거아니냐', '그렇게', '됨으로써', '선생님', '이', '너희', '애', '랑', '다른', '애', '들', '이랑', '차별', '할수도', '있는건', '데니', '가', '차별', '을', '조성', '하는거', '다다른', '엄마', '들', '다', '욕', '한다', '뒤', '에서', '선생님', '도', '부담스러우시겠다니가', '너무', '유난', '이다', '이렇게', '얘기', '했구요', '입장', '은', '우리', '애', '더', '이뻐', '해달라는거보다는', '엄마', '가', '애', '한', '명', '만', '봐도', '힘든데', '선생님', '이', '여러', '명', '보실려면', '얼마나', '힘드시겠냐', '그냥', '감사해서', '드리는거다', '그리고', '선생님', '내', '가', '사준', '간식', '때문', '에', '다른', '아이', '들', '차별', '한다고', '생각', '하고싶지', '않다', '다른', '엄마', '들', '모른다', '그리고', '알아도', '내', '가', '잘', '못', '한것도', '아닌데', '신경', '쓰지', '않는다', '숨길', '일', '은', '아니라고', '생각', '한다거리', '멀지만', '차량', '안', '하고', '항상', '내', '가', '하원', '시키고', '다른', '아이', '들', '보다', '일찍', '하', '원하는데하', '원할', '때', '드리고', '온다', '그리고', '반', '에서', '항상', '우리', '아이', '만', '나오기', '때문', '에', '다른', '아이', '들', '이', '볼수도', '없다', '셋', '다', '형편', '비슷', '그냥', '저', '냥', '먹고살', '만하', '고', '신랑', '도', '모두', '잘', '만나서', '비슷한', '성향', '이', '랴', '금전', '적', '인거', '에', '전혀', '문제', '없음', '는', '어린이집', '뿐', '만', '아니라', '원래', '도', '고등학생', '때', '부터도', '친구', '집', '에', '갈', '때', '도', '빈손', '으로', '절대', '안', '가고', '친구', '회사', '를', '잠깐', '들리게', '되더라도', '친구', '회사', '직원', '분들', '커피', '다', '사서', '오고', '여', '튼', '돈', '쓰는거에', '시원하고', '주위', '에', '늘', '나눠주고', '사주고하는', '타입', '는', '현명한', '소비', '하는', '스타일', '본인', '이', '새는', '돈', '싫어한다라고', '얘기', '할', '정도', '로', '철저하지만', '어디서', '절대', '돈', '계산', '안', '하고', '그러지', '않음', '오히려', '시원하게', '밥살때', '사고', '취업', '준비', '할', '시기', '에도', '친구', '들', '힘들어', '할', '때', '용돈', '줄', '정도', '로', '여', '튼', '각자', '이런', '입장', '인데', '서로', '투닥', '은', '했지만', '싸움', '날', '정도', '로', '얘기', '는', '하지', '않았는데', '저', '는', '둘', '입장', '이', '다', '이해', '가서', '그냥', '궁금해서', '친구', '동의', '얻고', '적어', '봐요']"
"['한현민', '아버지', '의', '피지', '컬']",[]
"['아빠', '에게', '받은', '상처', '들', '어떻게', '극복', '해야', '할까', '요']","['제', '가', '글', '솜씨', '가', '부족해서', '죄송합니다', '읽어주시고', '조언', '해주시면', '정말', '감사하겠습니다', '저', '는', '광양', '에서', '태어났습니다', '엄마', '아빠', '는', '사귄지', '일만', '에', '저', '를', '갖게', '되어서', '제', '가', '생겼다고', '해', '요', '그래서', '제주도', '로', '신혼여행', '갔을', '때', '엄마', '뱃속', '에', '제', '가', '있었어요', '그러다가', '제', '가', '태어났는데', '엄마', '가', '말', '하시길', '아빠', '는', '그', '당시', '에', '낚시', '에', '미쳐있던', '사람', '이었다고', '해', '요', '엄마', '가', '병원', '에서', '절', '집', '에', '처음', '데려온', '날', '엄마', '가', '현관', '에서', '신발', '을', '벗기도', '전', '에', '아빠', '가', '낚시', '가방', '과', '여러', '짐', '보따리', '를', '들고', '낚시', '를', '간다', '고', '나', '가버렸', '대요', '게다가', '그', '날', '은', '비', '가', '엄청나게', '쏟아진', '날이었고', '태어난', '딸', '이', '집', '으로', '온', '첫', '날이었어요', '엄마', '는', '이불', '이라도', '깔아줄', '줄', '알았', '대요', '그렇게', '살다가', '제', '가', '살이', '안', '됐을', '때', '아빠', '라는', '사람', '이', '어느', '날', '밤', '에', '친구', '보증', '을', '서줘야겠다고', '잔뜩', '취해', '서', '집', '에', '들어왔', '대요', '그래서', '엄마', '는', '안', '된다고', '하였고', '그', '뒤', '에', '이어지는', '욕설', '물건', '던지기', '부수기', '그렇게', '엄마', '아빠', '부부싸움', '을', '끊', '임', '없이', '보고', '살', '아', '왔어요', '가스레인지', '에', '태운', '조각', '난', '돈', '들', '이', '바닥', '에', '나뒹굴고', '유치원', '에서', '그린', '그림', '이', '담긴', '액자', '가', '산산조각', '나있고', '등등', '이런', '모습', '을', '보며', '저', '는', '계속', '자라', '왔습니다', '그러다가', '저', '는', '어느덧', '살이', '되었고', '명절', '이', '되어', '할머니', '댁', '에', '가게', '되었습니다', '저', '는', '끝', '에', '방', '에서', '친척', '여동생', '과', '티비', '를', '보고', '있었어요', '친척', '여동생', '오빠', '되는', '남자', '애가', '갑자기', '장난감', '을', '가지', '고', '놀고', '있던', '친척', '여동생', '을', '퍽', '하고', '때리고', '도망', '을', '갔어요', '친척', '여동생', '은', '마구', '울', '고', '저', '는', '순식간', '에', '일어난', '일이', '라', '어안', '이', '벙벙했는데', '마당', '에', '있던', '아빠', '가', '저', '를', '째려', '보더', '니', '갑자기', '들어와서', '세탁소', '에', '있는', '하얀', '철', '옷', '걸이', '로', '마구', '때리기', '시작', '했어요', '저', '는', '제', '가', '때린', '게', '아니다라고', '계속', '소리쳤지만', '아빠', '는', '저', '를', '이유', '를', '묻지도', '따지지도', '않고', '머리', '몸', '가리지', '않고', '마구', '때렸어요', '그렇게', '분', '정도', '맞다가', '아빠', '는', '자기', '친구', '가', '왔다는', '소리', '에', '마당', '에', '다시', '가셨어요', '그리곤', '쭈구려', '서', '울', '고', '있는', '저', '에게', '자기', '친구', '에게', '인사', '하', '라고', '소리', '를', '질렀어요', '저', '는', '가기', '싫었지만', '인사', '를', '했어요', '그', '뒤', '로', '저', '는', '우울증', '증세', '가', '생긴', '것', '같아요', '소심해졌고', '불안하고', '걱정', '이', '많은', '사람', '그렇게', '학교', '를', '다니면서', '어느덧', '고등학생', '이', '되었고', '입학', '을', '며칠', '앞두고', '아빠', '는', '자기', '아는', '사람', '딸', '이', '입었던', '동복', '교복', '을', '가져와서', '입으라고', '해서', '쇼핑', '백', '을', '받아서', '보니', '와이셔츠', '겨드랑이', '부분', '이', '진한', '노란색', '으로', '되어있었어요', '조끼', '는', '너무나', '커서', '겨드랑이', '쪽', '에', '주먹', '이', '들어갔고요', '그', '때', '아빠', '는', '같은', '회사', '다니고', '거의', '살', '많은', '여자', '분과', '바람', '을', '피고', '있던', '시절', '이었는데', '아빠', '가', '전화', '통화', '를', '많이', '해', '서', '전화', '요금', '만', '한', '달', '에', '만원', '넘게', '나올', '때', '였어요', '그러면서', '드는', '생각', '이', '내', '교복', '사줄', '돈', '은', '아끼고', '전화할', '돈', '은', '있구나', '하면서', '상처', '받았었어요', '결국', '엔', '엄마', '가', '교복', '을', '사주셨긴', '했지만', '지금', '생각', '하면', '다시금', '속상해지네요', '성인', '이', '되고', '몇', '년', '동안', '을', '방', '구석', '폐인', '으로', '살았어요', '성격', '은', '예민해지고', '툭하면', '울', '고', '제', '자신', '이', '혐오', '스럽고', '망가진', '제', '모습', '을', '어떻게', '설명', '해야', '할지', '잘', '모르겠네요', '조언', '을', '얻고', '싶은', '거', '는', '인터넷', '에서', '찾아보니', '제', '가', '경계', '성', '인격장애', '같다는', '걸', '느꼈어요', '우울', '불안', '경계', '성', '인격', '장애', '그래서', '힘', '을', '내서', '다시', '일어나', '보고', '싶은데', '아빠', '와', '함께', '살', '고', '있고', '크게', '바뀌지', '않은', '상태', '에서', '제', '가', '어떻게', '하면', '좋을지', '저', '는', '지금', '살', '입니다', '익명', '의', '힘', '으로', '물어보고', '싶었어요', '제', '글', '을', '아무', '도', '읽지', '않을', '수도', '있지만', '올려', '봅니다']"
"['카리나', '여름', '얼굴']","['나', '만', '보이는', '건지', '카리나', '글', '에는', '항상', '여름', '닮았는데', '뭐', '가', '이쁘냐며', '내려치기', '하는', '댓글', '하도', '닮았다', '닮았다', '해서', '쳐', '봤는데', '정말', '도', '안', '닮음', '그냥', '뭘', '말', '하는', '건지는', '알겠는데', '얼굴', '분위기', '자체', '가', '너무', '틀린데', '여름', '옛날', '얼굴', '이', '더', '닮았다는', '댓글', '보고', '찾아봄', '역시', '나', '안', '닮음', '각자', '다른', '매력', '으로', '이쁜듯']"
"['제니', '키로', '임']","['키로', '안되지', '않음', '왜', '저렇게', '나오는', '거야']"
"['판하', '는', '애', '들', '진짜', '이', '상하', '지', '않냐']","['일주일', '째', '보고', '있는데', '일주일', '째', '보고', '있다는', '점', '에서', '나도', '이상할지', '모름', '처음', '에는', '재밌는', '썰', '많은', '평범한', '커뮤', '인', '줄', '알았는데', '왜', '이렇게', '정병', '들', '많음', '일단', '자기', '잘산다', '예쁘다', '말', '하고', '싶어서', '안달', '난', '애', '들', '많은거', '웃김', '대부분', '진짜', '잘살거나', '이쁜', '애', '들', '은', '인스타', '나', '페북', '같은데서', '많이', '들', '추', '켜세워', '주', '니까', '익명', '커뮤', '에서', '자아', '표', '출', '잘', '안', '하지', '않냐', '근데', '판', '에선', '지가', '장원영', '카리나', '닮았다고', '주장', '하는', '애', '만', '한', '트럭', '임', '그리고', '사람', '들', '이', '뭔', '배배', '꼬였음', '현실', '에서는', '그냥', '그렇구나', '하고', '넘어갈', '수', '있는걸', '조카', '물어', '뜯으면서', '글', '쓴이', '무안', '줌', '진짜', '인식', '수준', '이', '실망', '스러', '움', '모르겠다', '사이다', '썰', '찾아보면서', '재밌어서', '눈팅', '시', '작', '한', '건데', '보면', '볼수록', '환멸', '남']"
"['남자', '들', '못', '생겼다고', '할', '때', '이', '해안', '되는', '거']","['애초', '에', '유전자', '가', '둘다', '똑같은', '한국인', '유전자', '인데', '크게', '다를수가', '없음', '여자', '가', '보통', '쌍수', '하고', '화장', '하니까', '당연히', '더', '평균', '적', '으로', '좋게', '보일', '수', '밖에', '없는건', '당연한데', '그렇다고', '남자', '가', '그렇게', '하기', '힘든', '이유', '는', '너희', '도', '알겠지만', '여자', '는', '눈', '이', '이쁘면', '전체', '적', '으로', '이뻐', '보이', '고', '남자', '는', '코', '가', '잘생기면', '전체', '적', '으로', '잘생겨', '보임', '코', '성형', '은', '쌍수', '보다', '훨씬', '부담', '이', '많이', '가는', '수술', '이고', '또', '화장', '같은', '경우', '남자', '들', '이', '하면', '좀더', '나아진다는건', '공감', '하', '지만', '여자', '들', '이', '할', '수', '있는', '화장', '스펙트럼', '에', '비해', '그', '폭', '이', '좁음', '아이라인', '을', '그린다던가', '틴트', '를', '바른다거나', '하는', '것', '들', '남자', '가', '하면', '솔직히', '남녀', '불문', '호불호', '갈리는게', '사실', '이고', '같은', '유전자', '면서', '얼굴', '이', '어떻니', '저쩧', '니', '서로', '싸우는거', '멍청해', '보임', '에스', '파', '블핑', '있지', '방탄', '엔시', '티', '컴백', '레드', '벨벳', '아이유', '태연', '공부', '팁', '화장', '팁', '뷰티', '팁', '뷰러', '화장', '파데', '스킨', '로션', '틴트', '추천']"
"['스', '우파', '모니카']","['판', '에서', '댓글', '보', '니까', '스', '우파', '모니카', '쌤꼰', '대', '같다는', '댓글', '많던데', '엠넷', '이', '면', '악', '편도', '어느', '정도', '있다는구', '다', '아는데', '너무', '보이는대로', '말', '하는', '것', '같아서', '속상하더라', '막약', '에', '지금', '까지', '본', '상황', '이', '다', '맞다고', '하더라도', '그', '상황', '에서', '지켜야', '할', '것', '들', '이', '있다면', '그만큼', '진심', '이', '라면', '너희', '도', '그렇게', '하지', '않았을까', '너무', '모니카', '쌤', '한테', '만', '과', '하게', '반응', '하는', '것', '같아서', '안타까워서', '나름', '소', '신', '발언', '해봤어', '마지막', '은', '판', '에서', '본', '모니카', '쌤', '응원', '멘트', '야', '글구', '댓글', '쓸', '때', '다시', '한번', '생각', '해서', '썼으면', '좋겠어', '너무', '안좋은', '말', '이', '많더', '라스', '우파', '스트릿', '우먼', '파이터', '모니카', '프라', '우드', '먼', '원트', '코카', '앤', '버터', '홀리', '뱅', '웨이', '비', '훅', '보아', '라', '치카', '홀리', '뱅', '태용', '강', '다니엘']"
"['제니', '공', '맞', '음', '나', '왜', '지금', '알았짘']","['블링', '제니', '개', '웃김', '나왜', '지금', '알랐', '지', '개웃', '경']"
"['밑', '에서', '누가', '수진', '언급', '하길래']","['수진', '은', '모든', '사실', '을', '기억', '안', '난다고', '한', '게', '아니라', '주스', '값', '얘기', '만', '기억', '안', '난다고', '했지', '통화', '상의', '다툼', '중', '욕설', '은', '인정', '하고', '사과', '했고', '그', '외', '다른', '폭행', '부분', '은', '안', '했다고', '부정', '했음', '아직도', '이', '거', '잘', '모르는', '사람', '이', '있어서', '적어', '봄', '사실관계', '안', '밝혀진', '사건', '이지만', '별개', '로', '아예', '왜곡', '된', '사실', '로', '비난', '하는', '건', '너무하잖', '아이거', '바로', '비추', '테러', '네']"
"['시', '누', '이', '호칭', '문제']","['안녕하세요', '대', '후반', '신혼', '인', '여자', '입니다', '남편', '의', '여동생', '이자', '저', '보다', '한', '살', '많은', '아직', '미혼', '인', '시누이', '가', '본인', '은', '아가씨', '말고', '애기', '씨', '로', '불러', '줬으면', '좋겠다는', '말', '을', '해서', '요하', '시', '누', '말', '을', '어떻게', '이해', '하면', '될까', '요', '생각', '보다', '많은', '분', '들', '이', '봐주셔서', '깜짝', '놀랐어요', '주작', '아니고', '실화', '입니다', '조금', '추가', '하자면시', '누가', '정말', '최근', '에', '사극', '을', '본', '건', '지', '대체', '왜', '저러는지', '이해', '가', '안', '돼서', '네이버', '에', '시누이', '호칭', '검색', '해보니', '정보', '란', '에', '아가씨', '아기씨', '가', '같이', '등록', '되어', '있더라고요', '애기', '씨', '는', '아기씨', '의', '방언', '이라고', '되어있구요', '시', '누', '본인', '이', '호칭', '에', '대해', '검색', '해보고', '맘', '에', '드는', '걸', '로', '정', '한', '게', '아닌가', '추측', '해봅니다', '참', '살다', '보니', '별일', '이', '다', '있네요', '내', '일', '처럼', '공감', '해주시고', '조언', '해주신', '분들', '감사합니다']"
"['재건축', '에', '대한', '남편', '의', '이야기', '가', '사실', '인가요']","['거두', '절미', '하고', '아파트', '가', '년', '이상', '이', '되면', '무조건', '재건축', '한다고', '남편', '이', '얘기', '하길래', '무조건', '하는게', '어딨냐고', '그랬더니', '아니라고', '국가', '에서', '꼭', '한다고', '얘기', '해요', '남편', '말', '대로', '국가', '에서', '년', '넘으면', '무조건', '해주나요']"
"['권민아', '인스타', '또', '업뎃함']",[]
"['더보이즈', '투바', '투', '스키', '즈', '월', '컴백', '대전', '최종', '결과']","['스키', '즈', '만장', '투바', '투', '만장', '더보이즈', '만장', '스키', '즈', '가', '세대', '원', '탑', '이', '네스트', '레이', '키즈', '스키', '즈', '스테이', '현', '진', '투모로우', '바이', '투게더', '투바', '투', '툽', '모아', '더보이즈', '덥', '즈', '더비', '세대', '즈', '즈', '즈']"
