제목 형태소,본문 형태소
"['침대', '에서', '테트리스', '하', '는', '아이돌']","['방탄소년단', '자', '크', '어', 'ㄴ', '달리', '어라', '방탄', '촬영', '중', '잠자리', '가', '모자라', '는', '상황', '이', '발생', '하', 'ㅁ', '이', '에', '멤버', '지민', '이', '의견', '을', '내', 'ㅁ', '데', '데', 'ㄴ', '찌', '손바닥', '편', '가르', '기', '하', '는데', '네', '명', '이', '똑같', '은', '거', '나오', '면', '넷', '이', '같이', '붙', '어', '자', '는', '것', '로', '동생', '들', '의', '효율', '적', '이', 'ㄴ', '수납', '을', '위하', 'ㄴ', '조언', '을', '하', '아', '주', '는', '민', '슈가', '씨', '이', '에', '멤버', '들', '은', '차례', '차례', '눕', '기', '시작', '지민', '정국진', '뷔', '❗', '️', '인간', '테트리스', '완성', '❗', '️', '팬', '들', '은', '이런', '방탄', '의', '모습', '을', '보', '고', '옹기종기', '모이', 'ㄴ', '야채', '튀김', '소년단', '이', '라', '부름', '방탄', '귀엽', '어서', '뜨', '었', '다', '❤', '️']"
"['이', '얼굴', '로', '게이', '연기']","['내', '주변', '에', '이렇', '게', '생기', 'ㄴ', '게이', '있', '으면', '미치', 'ㄹ', '듯']"
"['키', '크', 'ㄴ', '거', '솔직히', '짜증', '남']","['나', '일', 'ㄴ데', '물론', '키', '크', '고', '마르', '면', '상관', '없', '는데', '조금', '만', '살', '찌', '어도', '존', '나', '게', '부', '하', '아', '보이', '고', '덩치', '크', '어', '보', '아서', '스트레스', '받', '음', '거기', '다가', '가슴', '살', '도', '찌', '면', '아줌마', '같', '음', '키', '크', '면', '무조건', '마르', '아야', '예뻐', '보이', '는', '듯']"
"['몸', '이', '진짜', '좋', '았', '던', '전남', '친', '이', '자꾸', '생각나', '요']","['사실', '전남', '친', '은', '아니', '고', '전', '전남', '치', 'ㄴ', '사실', '그', '오빠', '한테', '호감', '느끼', '었', '던', '가장', '크', 'ㄴ', '이유', '가', '날', '티아', 'ㄴ', '나', '고', '지적', '이', 'ㄴ', '외모', '이', '었', '는데', '반전', '이', '얼굴', '하', '고', '안', '어울리', '게', '진짜', '열심히', '관리', '하', 'ㄴ', '딱', '보', '기', '좋', '은', '건강', '하', '고', '탄탄', '하', 'ㄴ', '몸', '이랑', '손발톱', '부터', '제모', '까지', '항상', '깔끔', '하', '게', '하', '는', '청결', '하', 'ㄴ', '몸', '관리', '때문', '이', '었', '던', '게', '크', '었', '고', '그', '오빠', '가', '취업', '하', '고', '부업', '으로', '다른', '일', '까지', '하', '게', '되', '면서', '평일', '은', '물론', '이', '고', '주말', '까지', '데이트', '는커녕', '얼굴', '도', '보', '기', '힘들', 'ㄴ', '날', '이', '계속', '되', '어', '서', '어', '너무', '외롭', '어서', '헤어지', '자고', '하', '았', '는데', '그', '뒤', '로', '다른', '사람', '을', '만나', '고', '또', '지금', '남', '친', '도', '만나', '지만', '아직', '도', '그', '오빠', '가', '떠오르', 'ㅁ', '이유', '는', '모르', '겠', '네요', '전남', '친 현', '남', '친', '은', '그냥', '운동', '안', '하', '는', '진짜', '평범', '하', 'ㄴ', '우리나라', '남자들', '평균', '몸', '이', 'ㄴ데', '지금', '까지', '사겼던', '남자', '중', '그', '오빠', '는', '진짜', '그런', '면', '에서', '너무', '월등', '하', '았', '어요', '옆', '에서', '걷기', '만', '하', '아도', '다른', '여자', '들', '이', '다', '한', '번', '씩', '은', '흘끔거리', '는', '게', '느끼', '어', '지', '는데', '그렇', 'ㄹ', '때', '느끼', '어', '지', '는', '우월감', '같', '은', '것', '도', '있', '었', '고', '자', '기관', '리', '잘', '하', '는', '남자', '이', '라는', '장점', '그리고', '오빠', '가', '바쁘', '아서', '자주', '는', '아니', '었', '지만', '침대', '에서', '도', '너무', '좋', '았', '고', '그냥', '지금', '도', '연애', '중', '이', 'ㄴ', '사람', '이', '이런', '말', '하', '면', '안', '되', '겠', '지만', '술김', '에', '생각나', '아서', '끄', '적', '걸', '려', '보', '네요', '의미', '없', '는', '건', '알', '지만', '그냥', '침대', '나', '소파', '위', '에서', '뒹굴', 'ㄹ', '거리', '이', '면서', '티', '비보', '다가', '손', '이', '심심', '하', '면', '그', '오빠', '딴', '딴', '한', '복근', '문', '질문', '질', '하', '던', '그', '감촉', '이', '괜히', '떠오르', '고', '그냥', '그렇', '네요', '그렇', '다고', '오빠', '랑', '헤어지', '고', '바로', '사겼던', '전남', '친', '이', '싫', '었', '던', '것', '도', '아니', '었', '고', '현', '남', '친', '도', '사랑', '하', '는데', '그냥', '요즘', '자꾸', '그', '오빠', '가', '떠오르', '아', '요', '꿈', '에서', '도', '가끔', '나오', '고', '아직', '미련', '있', '는지']"
"['독립', '하', 'ㄴ', '딸', '집', '비밀', '번호', '내용', '추가', '하', '았', '어요']","['안녕하세요', '작', '은', '고민', '이', '있', '어서', '오랜만', '에', '들어오', '았', '어요', '대', '중반', '에', '대학생', '딸', '이', '최근', '에', '독립', '을', '하', '았', '습니다', '집', '비밀', '번호', '를', '알리', '어', '달', '라', '하', '니', '그것', 'ㄴ', '알리', '어', '주', '겠', '는데', '하루', '전', '에', '연락', '하', '고', '오', '라고', '하', '네요', '원래', '다', '들', '내', '딸', '집', '에', '가', '는데', '허락', '받', '는지', '서운', '하', '아서', '얘기', '하', '았', '더니', '엄마', '가', '내', '방', '방문', '잠그', '지', '말라', '하', '았었', '던', '거', '기억나', '냐', '그때', '엄마', 'ㄴ', '여기', 'ㄴ', '엄마', '집', '이', '니', '싫', '으면', '독립', '하', '아라고', '하', '았', '다', '근데', '독립', '하', '아도', '똑같', '은', '기분', '을', '느끼', '면서', '살', '아야', '하', '냐면서', '답', '하', '았', '습니다', '듣', '고', '보니', '맞', '는', '말', '이', 'ㄴ데', '그래도', '참', '서운', '하', '고', '걱정', '되', '어', '고', '감정', '이', '격하', '아서', '싸우', '게', '되', 'ㄹ까', '보', '아', '나중', '에', '얘기', '하', '자고', '피하', 'ㄴ', '상태', '예', '요', '어떻', '게', '타협점', '을', '찾', '고', '싶', '은데', '현명', '하', '시', 'ㄴ', '선', '님', '들', '의', '조언', '기다리', 'ㅂ니다', '내용', '추가', '하', 'ㅂ니다', '집', '비밀', '번호', '알리', '어', '달', '라', '한', '건', '년', '전', '딸', '이', '쓰러지', '어서', '응급', '수술', '을', '받', '아야', '하', '는', '상황', '이', '오', '았었', '습니다', '처음', '에', 'ㄴ', '건강', '하', '던', '딸', '이', '이', '었', '에', '원인', '을', '모르', '았', '습니다', '그렇', '다', '구급차', '에서', '딸애', '휴대폰', '으로', '오', 'ㄴ', '전화', '를', '받', '고', '갑자기', '쓰러지', '게', '되', 'ㄴ', '이유', '를', '알', '게', '되', '었', '습니다', '친구', '들', '한테', '속', '이', '안', '좋', '다', '머리', '가', '아프', '다', '얘기', '하', '고', '연락', '이', '없', '어서', '걱정', '되', '어서', '혹시', '모르', '아', '전화', '하', '았', '답니다', '기억', '을', '꺼내', '는', '거', '조차', '눈물', '나', '는데', '위중', '하', '았', '어요', '의학', '드라마', '에서', '한', '말', '을', '실제로', '많이', '들', '었', '습니다', '한', '의사', '분', '은', '수술', '중', '에', '나오', '더니', '마음', '의', '준비', '를', '하', '라', '하', '시', '더라', '구', '요', '그 후', '로', '한', '달', '정도', '중환자실', '에', '있', '었', '고', '수술', '하', 'ㄴ', '지', '주', '후', '에', '눈', '을', '뜨', '엇', '습니다', '그때', '딸애', '폰', '노트북', '비번', '을', '못', '풀', '어서', '고생', '하', '았', '던', '기', '억', '이', '나', 'ㅂ니다', '학기', '초라', '휴학', '신청', '을', '하', '아야', '하', '는데', '아무것', '도', '모르', '니', '혹시', '모르', '아', '그', '친구', '한테', '연락', '하', '아', '보', '니', '친구', '들', '은', '비번', '을', '다', '알', '고', '있', '었', '습니다', '그', '덕분', '에', '휴학', '신청', '을', '완료', '하', '았', '어요', '또한', '지금', '도', '추적', '관찰', '하', '아야', '하', '는', '병', '입', '나', '다', '그때', 'ㄴ', '목숨', '이', '위태', '롭', '어', '서', '어', '응급조치', '를', '한', '걸', '라', '올', '월', '달', '에', '수술', '다시', '하', '았', '고', '년', '은', '더', '지켜보', '아야', '하', 'ㅂ니다']"
"['배', '민', '리뷰', '레전드']",[]
"['재현', '말투', '웃기', 'ㅁ']","['아니', '웃기', '지', 'ㄴ', '않', '고', '사실', '별', '거', '아니', 'ㄴ데', '좋', '음']"
"['후기', '간편', '식', '으로', '명절', '음식', '준비', '하', 'ㄴ다는', '새', '언니', '어', '떡', '하', 'ㄹ까요']","['후기', '심란', '하', 'ㄴ', '마음', '으로', '적', '은', '글', '이', 'ㄴ데', '많', '은', '분', '들', '이', '댓글', '달', '아', '주', '시', '고', '하', '시', '어서', '좀', '얼', 'ㄹ', '떨', '떨', 'ㄹ', '하기', '도', '하', '고', '이렇', '어서', '여러', '사람', '의', '말', '을', '들', '어야', '하', '는구나', '생각', '이', '들', '기', '도', '하', '고', '욕', '이', '많', '아서', '좀', '기분', '이', '이', '상하', '기', '도', '하', '고', '하', '네요', '제', '행동', '이', '시', '누', '짓', '이', '라는', '분', '들', '에게', '는', '저', '는', '정말', '새', '언니', '를', '고', '깝게', '생각', '하', 'ㄴ', '게', '아니', 'ㄴ데', '약간', '억울', '하', '기', '도', '하', '고', '변명', '아니', 'ㄴ', '변명', '을', '하', '자면', '저희', '엄마', '는', '제', '사', '명절', '음식', '은', '가짓수', '가', '적', '더라도', '직접', '하', '늘', 'ㄴ', '것', '이', '정성', '이', '고', '그', '게', '당연', '하', '다고', '자주', '말', '하', '시', '어서', '혹시', '엄마', '가', '알', '게', '되', '면', '큰일', '이', '날', '것', '같', '아서', '정말', '걱정', '되', '는', '마음', '으로', '적', '은', '것', '이', '이', '었', '구요', '이것', '도', '못', '믿', '는', '분', '들', '은', '어차피', '제', '의도', '가', '뭐', '이', '든', '자기', '가', '믿', '고', '싶', '은', '대로', '믿', '는', '것', '같', '으니', '더', '길', '게', '말', '안', '하', 'ㄹ게', '요새', '언니', '가', '아니', '라', '오빠', '가', '일', '을', '벌이', 'ㄴ', '것', '같', '다는', '건', '아예', '생각', '도', '못하', '았', '던', '부분', '이', '아서', '그렇', 'ㄹ', '수', '도', '있', '겠', '구나', '싶', '기', '도', '하', '고', '남편', '이', '하', '자고', '하', '아도', '싫', '으면', '싫', '다고', '하', 'ㄹ', '수', '있', '지', '않', '나', '싶', '은데', '이건', '뭐', '제가', '아직', '결혼', '을', '안', '하', '아서', '잘', '모르', '겠', '구요', '그리고', '백만', '원', '주', 'ㄴ다는', '걸', 'ㄹ', '오빠', '가', '모르', '지', '는', '않', '았', '어요', '엄마', '가', '전화', '로', '너희', '가', '고생', '하', '는데', '어떻', '게', '엄마', '가', '되', '서', '가만히', '있', '냐고', '하', '면서', '돈', '백', '정도', '챙기', '어', '주', '어야', '하', '겠', '다', '이렇', '게', '말', '하', '아서', '오빠', '도', '알', '고', '있', '었', '고', '당연히', '새', '언니', '도', '오빠', '가', '말', '하', '아서', '들', '었', '겠', '죠', '그리고', '속', '아서', '가져가', '는', '게', '보', '기', '안', '좋', '다', '적', '은', '건', '오빠', '가', '결혼', '전', '에', '도', '엄마', '한테', '거짓말', '치', '고', '돈', '받', '아', '가', '고', '그런', '적', '이', '많', '아서', '그냥', '그것', '때문', '에', '별로', '다라', '는', '식', '으로', '적', '은', '거', '이', '었', '구요', '후기', '아니', 'ㄴ', '후기', '를', '적', '자면', '저', '는', '엄마', '한테', '말', '하', 'ㄹ', '생각', '이', '없', '구요', '그냥', '가만히', '있', '을', '생각', '이', '에', '요', '댓글', '대부분', '의견', '들', '처럼', '저', '는', '앞', '으로', '오빠', '네', '와', '부모', '님', '의', '일', '에서', '그냥', '신경', '끌', '려구요', '그리고', '새', '언니', '에게', '는', '저', '의', '행동', '하나하나', '가', '부담', '일', '수', '있', '다는', '것', '도', '잘', '새겨듣', '겠', '습니다', '모두', '추석', '잘', '보내', '시', '어요', '안녕하세요', '여기', '가', '결혼', '하', '시', 'ㄴ', '분', '들', '이', '많이', '이용', '하', '는', '게시판', '이', '라', '아직', '미혼', '이', '지만', '글', '을', '올리', '게', '되', '었', '습니다', '글', '을', '올리', '게', '되', 'ㄴ', '이유', '는', '저희', '새', '언니', '때문', '이', 'ㄴ데요', '제가', '어', '떡', '하', '면', '좋', '을지', '제', '발', '보', '아', '주', '시', '어요', '저희', '오빠', '는', '작년', '초', '에', '결혼', '을', '하', '았', '구요', '결혼', '하', '고', '얼마', '되', '지', '도', '않', '아', '코로나', '가', '터지', '어', '가족', '들', '다', '같이', '만나', '는', '횟수', '도', '줄이', '고', '새', '언니', '가', '우리', 'ㄹ', '불편', '하', '아', '하', '는', '것', '같', '아', '안부', '연락', '도', '오빠', '에게', '만', '하', '았', '습니다', '새', '언니', '가', '대학', '병원', '간호', '사라', '빨갛', 'ㄴ', '날', '이런', '것', '상관없이', '교대근무', '돌', 'ㄴ다고', '알', '고', '있', '어', '요', '저희', '집', '에', 'ㄴ', '년', '에', '총', '번', '의', '제사', '가', '있', '고', '아직', '할아버지', '가', '살', '아', '계시', '어서', '제사', '가', '좀', '많', '아요', '명절', '번', '까지', '하', '면', '흔히', '말', '하', '는', '명절', '음식', '같', '은', '전', '부치', '고', '하', '는', '음식', '을', '하', '아야', '하', '는', '일정', '이', '많', '은데', '요새', '언니', '직업', '도', '그렇', '고', '결혼', '하', 'ㄴ', '지', '얼마', '되', '지', '도', '않', '아서', '손', '에', '익', '지', '도', '않', '은', '요리', '하', '는', '게', '불편', '하', 'ㄹ', '테', '이', '니', '엄마', '가', '괜히', '새', '언니', '한테', '부담', '주지', '말', '고', '우리', '둘', '이', '하', '던', '대로', '하', '자', '하', '아서', '여지껏', '그렇', '게', '하', '았', '습니다', '참고', '로', '저희', '집', '은', '여자', '만', '음식', '하', '고', '그런', '집', '은', '아니', '에요', '아빠', '는', '손', '재주', '가', '없', '으시', '어서', '밀가루', '묻히', '고', '계란', '물', '푸시', '이', '고', '하', '는', '것', '랑', '설거지', '전담', '하', '아서', '하', '시', '어요', '아무튼', '이번', '추석', '은', '오빠', '를', '빼', '고', '다', '차', '접종', '까지', '완료', '하', '아서', '엄마', '가', '오빠', '한테', '전화', '하', '아서', '물어보', '니', '집', '에', '오', 'ㄴ다', '하', '더라구요', '마침', '새', '언니', '도', '올', '추석', '은', '쉬', 'ㄴ다고', '하', '았', '구요', '그러면서', '하', '는', '말', '이', '제대로', '참석', '하', '는', '명', '절', '은', '이번', '이', '처음', '이', 'ㄴ', '것', '같', '다고', '명절', '음식', '을', '새', '언니', '가', '다', '준비', '하', 'ㄹ', '걸', '니까', '엄마', '랑', '저', '한테', '올해', '는', '아무것', '도', '하', '지', '말', '라고', '하', '더라구요', '아무래도', '양이', '양인', '만큼', '오빠', '가', '돕', '아', '주', '어도', '새', '언니', '혼자', '하', '기', '는', '힘들', 'ㄹ', '것', '같', '아', '부담', '되', '지', '않', '는다면', '제가', '가', '아서', '도와주', '고', '싶', '어', '오빠', '한테', '연락', '을', '하', '았', '는데', '오빠', '가', '계속', '괜찮', '다고', '하', '다', '말', '이', '길', '어', '지', '니', '새', '언니', '가', '요즘', '흔히', '말', '하', '는', '간', '편', '음식', '같', '은', '것', '로', '전부', '다', '준비', '하', '려고', '하', 'ㄴ다', '하', '더라구요', '그러면서', '저', '한테', '는', '엄마', '한테', '절대', '말', '하', '지', '말라', '그렇', '었', '구요', '근데', '저', '는', '도저히', '이해', '가', '가지', '않', '아서', '요', '저희', '는', '단', '한', '번', '도', '새', '언니', '에게', '음식', '준비', '로', '스트레스', '받', '게', '한', '적', '이', '없', '는', '것', '같', '은데', '왜', '저런', '거짓말', '까지', '치', '는지', '모르', '겠', '어요', '가끔', '안부', '인사', '로', '집', '에', '오', '았', '을', '때', '도', '주방', '에', '못', '들어가', '게', '하', '았', '습니다', '저', '는', '그렇', 'ㄹ', '거', '이', '면', '그냥', '엄마', '한테', '다시', '말', '하', '아서', '음식', '준비', '를', '하', '는', '게', '좋', '을', '것', '같', '은데', '이미', '새', '언니', '가', '저렇', '게', '말', '하', '아', '놓', '아서', '제가', '엄마', '한테', '사실', '대로', '말', '하', '면', '고', '자질', '하', '는', '상황', '이', 'ㄴ데', '그럼', '나중', '에', '새', '언니', '얼굴', '보', '기', '도', '좀', '그렇', 'ㄹ', '것', '같', '고', '엄마', '가', '새', '언니', '혼자', '음식', '준비', '하', '면', '힘들', 'ㄹ', '걸', '라고', '엄마', '가', '오빠', '네', '한테', '돈', '을', '만원', '주', 'ㄹ', '생각', '이', 'ㄴ', '것', '같', '은데', '엄마', '속이', '고', '돈', '받', '아', '가', '는', '게', '보', '기', '좋', '지', '도', '않', '구', '요', '저', '는', '어', '떡', '하', '면', '좋', '을까요']"
"['시', '할머니', '분', '다', '뵙', '고', '뻗', '어', '있', '는', '아내', '한테', '왜', '피곤', '하', '냐고', '하', '는', '남편']","['토요', 'ㄹ', '나', 'ㄹ', '하루', '종일', '시', '할머니', '시', '외', '할머니', '보', '고', '오', '았', '어요', '저희', '반', '반', '결혼', '이', '고', '결혼', '전', '명절', '스케쥴', '약속', '다', '틀', '어', '지', '었', '지만', '이해', '하', '았', '어요', '수요일', '은', '따로', '시', '부모', '님', '도', '보', '러', '가야', '하', '아요', '암', '트', 'ㄴ', '어제', '다녀오', '고', '제가', '뻗', '고', '아침', '에', '같이', '외출', '하', '는데', '순간', '적', '으로', '기운', '이', '빠지', '었', '는데', '왜', '그렇', '게', '피곤', '하', '아', '하', '냐', '길', 'ㄹ래', '제가', '아', '좀', '피곤', '하네', '해', '덜', '니', '잠', '많이', '자', '았', '잖아', '이렇', '는', '겁', '니다', '그리고', '또', '외출', '후', '에', '돌', '어', '오', 'ㄹ', '때', '진짜', '극심', '하', '게', '피곤', '하', '아서', '지하철', '에서', '졸', '고', '남편', '한테', '오', '아', '피곤', '하네', '해', '덜', '니', '약간', '기분', '상하', 'ㄴ', '듯', '왜', '피곤한데이럽니', '다수', '요일', '날', '저녁', '에', '는', '시댁', '가', '기', '로', '해', '는데', '자기', '엄마', '가', '저', '를', '배', '려', '하', '아', '주', 'ㄴ', '거래', '요', '솔직히', '기회', '보', '아서', '되묻', '을', '려구요', '저희', '친정', '은', '월', '요', 'ㄹ', '저녁', '에', '볼', '이', '건데', '시댁', '스케쥴', '이', '몇', '배', '나', '많', '앗', '는데', '뭘', '배려', '하', '아', '주', 'ㄴ', '걸', 'ㄴ지', '남편', '은', '지', '친구', '들', '집', '들', '이', '때문', '에', '하루', '종일', '제가', '요리', '하', '고', '하루', '보내', '고', '다음날', '하루', '종일', '뻗', '어', '있', '다가', '아', '공', '피곤', '하', '다', '짜증', '투', '아니', 'ㅁ', '남편', '한테', '거의', '짜증', '안내', '요하', '면', '되', '게', '무심', '하', '게', '잠', '만', '자', '니까', '그렇', '지', '이렇', '고', '시댁', '가', '면', '얘', '토요', 'ㄹ', '마다', '잠', '만', '자', '요', '맞벌이', '반반', '결혼', '이렇', '거나', '제가', '그날', '연가', '이', '었', '다', '치', '면', '얘', '안', '피곤', '하', '아요', '오늘', '연가', '에', '요', '이렇', '고', '제가', '술', '한', '달', '에', '한', '번', '마시', 'ㄹ', '때', '남편', '은', '매주', '번', '은', '마시', '면서', '제가', '한', '번', '은', '이런', '남편', '땜', '에', '우울', '하', '아서', '일부러', '맨', '정신', '이', 'ㄴ데', '꼬장', '부리', 'ㄴ', '적', '이', '있', '거든요', '울', 'ㄹ', '고요한', '번', '그렇', '었', '어요', '저', '는', '남편', '하', '고', '아니', '면', '술', '마시', '지', '않', '고', '마시', '어', '보', '아', '야', '자', 'ㄴ', '마시', '고', '자', 'ㄴ', '이상', '마시', '는', '건', '거의', '반', '년', '에', '한', '번', '이', '에', '용', '시', '아버지', '가', '저', '에게', '술', '을', '권하', '니까', '남편', '이', '얘', '술', '꾼', '이', '에', '요', '이렇', '더라고요', '그래서', '시', '어머니', '가', '어머', '뭐', 'ㄴ', '일', '있', '니', '이', '러', '시더', '라고', '요', '그때', '자기', '가', '매일', '마시', '던', '때', '이', '었', '거든요', '이', '남편', '이랑', '살', '면', '늘', '너무너무', '억울', '하', '고', '치사', '하', '고', '하', '아도', '하', '아도', '고맙', 'ㄴ', '걸', 'ㄹ', '모르', '고', '오히려', '당연히', '여기', '고', '자기', '가', '배려', '해', '다', '이', '고', '진심', '으로', '믿', '고', '있', '어서', '우울증', '걸', 'ㄹ', '거', '같', '고', '너무', '억울', '하', '아서', '정신과', '도', '가', '았었', '어요', '이런', '남편', '이', '유가', '뭐', '이', '고', '이런', '남자', '보신', '적', '있', '어요', '이', '남자', '를', '어떻', '게', '하', '아야', '하', 'ㄹ까요', '이제', '는', '누구', '가', '건들', '면', '눈물', '날', '거', '같', '아', '요', '원인', '이', '뭐', 'ㄹ까요', '저', '를', '개', '만만', '하', '게', '보', '는', '건', '순위', '구', '여제', '가', '보', 'ㄹ', '때', '는', '나', '르', '시', '시스', '트', '같', '아요']"
"['솔직히', '나', '는', '비만', '혐오', '있', '다', '없', '다', '추', '반']","['뚱뚱', '하', 'ㄴ', '사람', '보', '기', '싫', '거나', '뚱뚱', '하', 'ㄴ', '사람', '보', '고', '왜', '저러', '고', '살', 'ㄹ', '지', '란', '생각', '하', '아', '보', 'ㄴ', '적', '있', '거나', '비만', '혐오', '한', '다', '추', '비만', '혐오', '안', '한', '다', '반', '솔직히', '나', '는', '조금', '은', '하', '는', '거', '같', '아', '그래도', '대', '놓', '고', '말', '하진', '않', '음', '걍', '속', '으로', '만', '생각', '하', '아', '뷰티', '톡']"
"['허', 'ㄹ', '카리나', '가', '로', '잘리', 'ㄴ', '한테', '선물', '주', '엇', '나', '봄']","['댑악', '아니', '내', '가', '무슨', '세상', '사람', '들', '아', '모두', '이', '미치', 'ㄴ', '소식', '을', '당장', '보', '아', '보', '렴', '대박', '대', '박', '요', '지랄', '한', '것', '도', '아니', '고', '그냥', '신기', '하', '다', '대', '박', '이런', '걸', 'ㄴ데', '그', '게', '뭐', 'ㄴ', '대박', '이', '냐', '아니', '너', '네', '친구', '없', '지']"
"['나', '과', '체중', '이', 'ㄴ데', '한', '달', '만', '에', '키', '로', '빼', 'ㅁ']","['에서', '으로', '방법', '알', '랴', '주', 'ㄹ까', '건강', '에', '그', '다고', '학', '이', '기', 'ㄴ', '하', 'ㄴ데', '쓰러지', 'ㄴ', '적', '도', '없', '어', '아', '그리', '구', '나', '추', '마니', '추', '었', '어', '춤', '추', '는', '거', '좋아하', '아', '톡', '서', 'ㄴ', '고마', '엉', '시미즈', '예뻐']"
"['빅', '톤', '팬', '들', '한테', '예전', '부터', '궁금', '하', 'ㄴ', '게', '있', '는데']","['일단', '나', 'ㄴ', '타', '팬', '이', '고', '빅', '톤', '팬', '친구', '판', '에서', '올라오', 'ㄴ', '글', '등', '등', '으로', '궁금증', '이', '생기', '게', '되', '었', '음', '예전', '에', '빅', '톤', '살짝', '간', '잽', '하', '았었', '는데', '갑자기', '팬덤', '분위기', '가', '험악', '하', '아', '지', '어서', '타', '팬', '인증', '항상', '빅', '톤', '관련', '하', '아서', '판', '에', '올라오', '는', '글', '들', '보', '면', '멤버', '차별', '소속사', '대우', '이런', '글', '들', '이', '많', '던데', '팬덤', '싸움', '이', '심해', '누구', '팬', '이', '잘못', '하', '았', '니', '누구', '가', '잘못', '하', '았', '니', '이런', '글', '이', '많', '던데', '이런', '건', '팬', '톡', '가', '아', '서', '어', '얘기', '하', '면', '좋', '겠', '고', '보', '아', '하', '니', '팬', '톡', '물', '안', '흐리', '려고', '엔터', '에다', '만', '글', '쓰', '는', '것', '같', '아서', '일단', '나', 'ㄴ', '지금', '아무것', '도', '모르', '는', '상태', '에서', '물어보', '는', '게', '아니', '라', '몇몇', '일', '들', '찾아보', '았', '어', '친구', '한테', '듣', '고', '판', '에서', '보', 'ㄴ', '것', '로', '는', '회사', '가', '한', '승우', '최', '병', '찬', '을', '배척', '하', 'ㄴ', '다', '팬', '들', '도', '그', '둘', '을', '배척', '하', '는', '사람', '들', '이', '좀', '있', '다', '무조건', '개인', '팬', '이', '라는', '이', '유로', '잘못', '을', '몰아가', 'ㄴ', '다', '뭐', '만', '하', '면', '프', '듀팬들', '유난', '이', '라고', '한', '다', '저', '둘', '코디', '가', '개', '같', '다', '그', '외', '에', '회사', '는', '팬', '들', '건의', '사항', '먹', '금', '에', '다', '팬', '들', '은', '서로', '입', '막', '음', '등등', '이', '있', '던데', '서로', '왜', '싸우', '는', '거야프듀', '때', '는', '가족', '이', '라면서', '가족', '같', '은', '분위기', '로', '영업', '하', '지', '않', '았', '어', '그렇', '게', '사이', '좋', '던', '팬덤', '이', '갑자기', '사이', '가', '진짜', '개', '나', '빠지', '어서', '궁금', '하', '아서', '물어보', '는', '거', '야', '나', '간', '잽', '하', 'ㄹ', '때', '프', '듀멤들', '내려치', '기', '이용', '하', '아서', '타', '아', '메', 'ㅁ', '들', '올려치', '기', '하', '았었', '는데', '지금', '까지', '한', '성과', '가', '그리', '없', '으니', '그렇', '게', '올려치', '기', '하', 'ㄹ', '만큼', '의', '능력', '은', '아니', 'ㄴ', '것', '같', '고', '그룹', '팬', '들', '이', '개인', '팬', '들', '싫어하', '는', '이유', '가', '오직', '개인', '을', '좋아하', '는', '팬', '’', '이어서', '만', '이', 'ㄴ', '거', '야', '그런', '거', '이', '면', '그것', 'ㄴ', '개인', '의', '자유', '이', 'ㄴ데', '암', '트', 'ㄴ', '엔터', '에서', '싸우', '는', '거', '보', '면', '정신병', '걸리', 'ㄹ', '것', '같', '음']"
"['투', '바투', '연준', '다이어트', '후기']","['투', '바투', '연준', '낮', '에', '만', '먹', '고', '굶', '는다', '한', '거', '보', '고', '낮', '에', '만', '먹', '고', '홈', '트', '아침', '에', '분', '밤', '에', '분', '하', '고', '걍', '중간', '중간', '애', '들', '이랑', '산책', '하', '았', '는데', '일', '만', '에', '키', '로', '빠지', 'ㅁ', '그동안', '엄청', '쳐먹', '기', 'ㄴ', '하', '았', '나', '바', '둘째', '날', '까지', '는', '배고프', '아', '뒤지', 'ㄹ', '거', '같', '았', '는데', '뭐', 'ㄴ가', '셋째', '날', '부터', '앵', '간', '참', '아', '지', '고', '지금', '도', '먹', '고', '싶', '기', 'ㄴ', '하', 'ㄴ데', '그때', '만큼', '간절히', '저녁', '에', '뭐', '먹', '고', '싶', '지', 'ㄴ', '않', '음', '굳', '얼굴', '살', 'ㄹ', '빼', 'ㄹ려고', '한', '걸', 'ㄴ데', '배', '쪽', '이랑', '엉덩이', '쪽', '빠지', 'ㄴ', '거', '같', '음', '오늘', '일차', '고', '점심', '은', '대', '패', '삼겹살', '이랑', '되', 'ㄴ', '찌', '랑', '밥', '머금', '키', '로', '더', '빠지', 'ㅁ', '솔직히', '요요', '오기', '딱', '좋', '기', 'ㄴ', '하', 'ㄴ데', '나', 'ㄴ', '까', '지', '빼', '고', '급식', '은', '먹', '고', '저녁', '으로', '샐러드', '먹', '으면서', '유지', '하', '면서', '점점', '일반', '식', '으로', '바꾸', 'ㄹ려', '고', '처음', '일', '이', 'ㄹ', '정도', '까지', '힘들', '고', '그', '다음', '부터', '는', '쉽', '었', '어', '나', 'ㄴ', '지금', '도', '당근', '치킨', '마라탕', '다', '먹', '고', '싶', '은데', '뭐', 'ㄴ가', '그때', '만큼', '식욕', '이', '막', '돌진', '않', '오']"
"['슈가', '얼굴', '뭐', '야']","['핑크색', '머리', '뭐', '야', '진짜', '뭐', '야', '이', '게', '뭐', '야', '하늘색', '잘', '받', '는', '거', '뭐', '야', '요정', '아니야']"
"['스테이크', '집', '원', '짜리', '식사']",[]
"['너', '네', 'ㄴ', '남사', '친', '이랑', '스킨', '십']","['어디', '까지', '가능', '손', '크기', '재기', '어깨', '에', '머리', '기', '대기', '등', '등', '가능']"
