제목 형태소	본문 형태소
['장원영', '예쁘다고', '생각', '한', '적', '없는데']	['살짝', '그냥', '여', '돌쪽', '에', '관심', '이', '없어', '서얼', '마전', '까지', '장원영', '하면', '그', '프듀때', '완전', '애기', '때', '로', '기억', '하고', '있었거든', '비율', '이나', '끼는', '좋은', '거알', '고', '있었는데', '애기', '때', '얼굴', '로', '기억', '을', '하', '니깐', '그냥', '예쁘고', '귀엽다고만', '생각', '했는데', '그래서', '사람', '들', '이', '장원영', '개', '예쁘다', '진짜', '여신', '이다', '이럴', '때', '그냥', '팬', '이', '많은가보다', '이랬어', '근', '데이', '짤', '보고', '진짜', '개', '충격', '받아서', '막', '찾아', '봣', '는데', '진짜', '개개', '개개', '개', '이뻤음', '이', '게', '무슨', '먹', '금', '짤', '이', '얐', '는데', '진짜', '개', '이뻐서', '그런데', '요론', '느낌', '으로', '성숙한', '애기', '때', '사진', '말고', '최근', '무대', '움짤', '들', '같음', '거', '댓글', '에', '달아줄수', '있을까', '진자', '나', '너무', '뒷북', '같긴한데', '뒤늦게', '빠지는', '중임']
['명절', '후', '싸웠어요']	['댓글', '들', '전부', '다', '잘', '봤습니다', '객관', '적', '인', '이야기', '들', '을', '들어', '보고싶었습니다', '쓴말', '들', '정말', '많았는데', '긴', '글', '인데', '도', '읽어주시고', '정확히', '짚어주셔서', '감사합니다', '제', '가', '못', '보는', '상황', '을', '보게', '됬습니다', '제', '가', '호구', '같이', '군', '다는', '사실', '도', '처음', '알았습니다', '좀', '충격', '이', '였지만', '현실', '파악', '제대로', '하게', '해주셔서', '진심', '으로', '감사합니다']
['❤️', '엔시', '티', '초동', '만', '❤️']	['영웅', '때', '초동', '만에', '중국', '공구', '만', '이번', '엔', '초동', '만에', '중국', '공구', '만', '금', '컴백', '추석', '연휴', '로', '인해', '송장', '일', '동안', '안', '찍혀서', '반영', '안된', '곳도', '수두', '룩', '그런데도', '만', '이뤄', '낸', '칠', '프', '들', '넘', '넘', '짱', '이다', '더', '대박나자', '아직', '시간', '남았', '따', '역대', '초동', '소방차', '장무', '한적', '아', '장', '체리밤', '장레귤러', '장사', '이', '먼세', '즈', '장', '슈퍼', '휴먼', '장', '영웅', '장']
['공부', '잘', '하는', '현', '아이돌', '은']	['백', '지', '헌', '이', '갑', '인데', '장원영', '은', '왜', '껴있는지', '모르겠음', '백', '지', '헌', '처럼', '모', '고', '성적', '이런', '것', '도', '아니고', '검정고시', '점', '그냥', '웃김']
['제발', '이런', '것', '까지', '잘', '하지', '마']	['특히', '이', '거', '산이', '가', '공중', '에', '떠', '있고', '윤호', '가', '홍', '중이', '목마', '태워서', '편안히', '앉아', '있음', '나', '진짜', '잘못', '본', '줄', '알았어', '에이', '티즈', '는', '뭐', '든', '열심히', '해서', '좋은데', '잘', '하기까지', '해서', '진짜', '웃김', '오늘', '제시', '의', '쇼터뷰', '나왔는데', '너무', '웃겼어', '제시', '님', '이랑', '티키', '타키', '오지', '고', '애', '들', '예능', '감', '겁나', '웃음', '쇼터뷰', '시간', '날때', '봐', '봐', '이건', '일본', '팬미팅', '이', '였나', '아무튼', '트윈타워', '요즘', '민기', '돌아오니깐', '케미', '가', '대단해', '짐', '윤호', '민기', '없이', '어떻게', '살았나', '싶을', '정도', '로', '둘', '의', '케미', '귀엽고', '이뿜', '에이', '티', '즈', '예능', '많이', '불러', '줬으면', '좋겠다', '이번', '주', '토요일', '놀토', '에', '우영', '산', '나오니깐', '많이', '봐주', '고우리', '에이', '티', '즈', '데자부', '활동', '아직', '안', '끝났어', '더더', '많', '관부']
['오징어', '게임', '이', '거', '인', '듯']	['짤', '한', '방', '으로', '정리', '됨']
['우왕', '수빈', '엔시', '티', '이', '거', '모양']	['키', '가', '똑같당']
['돈', '없는', '집', '안', '에서', '제', '가', '할', '수', '있는', '일이', '무엇', '일까', '요']	['다', '들', '조언', '감사', '드려요', '방탈', '죄송합니다', '여기', '가', '제일', '화', '력', '이', '센거', '같아서요', '부디', '조언', '부탁드립니다', '저', '는', '이제', '살이', '된', '갓', '성인', '입니다', '전형', '적', '인', '돈', '없는', '집의', '표본', '이', '구', '요', '반', '년', '전', '부터', '알았는데', '아버지', '가', '사업', '장', '을', '옮긴', '후', '로', '부터', '돈', '을', '단', '한', '번', '도', '들고오지', '않았다는', '사실', '을', '알', '게', '되었습니다', '그래도', '용돈', '같은', '부분', '은', '적어도', '만원', '씩', '은', '매달', '꼬박꼬박', '주셨기에', '엄청나게', '가난하지는', '않다고', '느껴져', '아무', '생각', '없이', '대학', '생활', '하', '며', '살아왔는데요', '몇', '달', '전', '부터', '어머니', '가', '제', '명의', '로', '만원', '보험', '을', '멋대로', '걸고', '제', '통장', '에서', '그', '돈', '이', '그대로', '나가기', '시작', '하더니', '어머니', '가', '보험', '설계', '자셔서', '실적', '내시려고', '그런듯', '합니다', '매달', '주시던', '용돈', '도', '끊겼습니다', '본래', '대학', '생활', '을', '하며', '알바로', '만원', '정도', '벌던', '저', '에겐', '솔직히', '매우', '버거웠는데', '갑자기', '오늘', '또', '핸드폰', '요금', '나가는', '통장', '을', '네', '계좌', '로', '돌릴테니', '이제', '성인', '됐으니', '니', '가', '해결', '하', '라고', '하십니다', '원래', '성인', '이', '되면', '이렇게', '까지', '모든', '돈', '을', '스스로', '해결', '해야', '하는', '건가', '요', '저', '도', '성격', '이', '유순한', '편이', '아니라', '매번', '그런', '돈', '얘기', '가', '나올', '때', '마다', '소리', '지르고', '싸웠습니다', '그런데', '돌아오는', '말', '은', '돈', '도', '안', '벌어오는', '니', '아빠', '한테', '나', '그렇게', '소리', '지르라고', '말', '하십니다', '그래서', '아버지', '한테', '말', '해보려고', '했는데요', '어머니', '한테', '계속', '구박', '받고', '돈', '못', '벌어', '온다고', '꼽먹', '고', '그러니까', '어제', '부터', '계속', '살기', '싫다고', '대놓고', '그러시더니', '오늘', '은', '울기까지', '하셨습니다', '솔직히', '아버지', '가', '저', '에게', '정말', '친절하고', '잘', '하셔서', '전', '아버지', '가', '좋거든요', '돈', '못', '벌어', '온다는', '사실', '이', '정말', '짜증났지만', '아버지', '눈물', '을', '보니', '돈', '얘기', '도', '못', '꺼내겠습니다', '그런데', '어머니', '입장', '도', '이해', '가', '돼서', '진짜', '애증', '그', '자체', '로', '보입니다', '등록', '비도', '이제', '저', '보고', '조금', '씩', '이라도', '부담', '하', '라고', '하십니다', '재난', '지원', '금도', '이번', '에', '신청', '한', '국가장학금', '도', '생활비', '로', '쓰게', '자꾸', '달라', '고', '하시고', '추석', '때', '받은', '용돈', '도', '절반', '정도', '줄', '수', '있냐고', '그러시는데', '제', '가', '이', '상황', '에서', '도대체', '뭘', '해야', '이런', '돈', '없는', '나날이', '사라질', '수', '있을지', '모르겠습니다', '제', '가', '지금', '무엇', '을', '해야', '할', '지', '부디', '조언', '부탁드리고', '긴', '글', '읽어주셔서', '감사합니다', '지혜', '로운', '어른', '분들', '조언', '부탁드려요']
['흙', '수저', '우울해서', '어떻게', '살', '죠']	['제목', '그대로', '흙', '수저', '라', '너무', '우울해요', '살', '대학교', '학년', '인데', '집은', '계속', '월세', '에다가', '모아', '둔', '돈', '도', '없어요', '집', '에', '아픈', '한', '살', '차이', '남동생', '그리고', '엄마', '이렇게', '사는데', '엄마', '는', '맨날', '일이', '힘들다', '너', '가', '취업', '하면', '엄마', '한테', '한', '달', '에', '용돈', '얼마', '씩', '줄거냐', '이러시는데', '제', '로', '망은', '결혼', '해서', '아이', '하나', '낳고', '잘', '사는', '거', '였는데', '아마', '결혼', '자금', '은', '커녕', '제대로', '된', '적금', '하나', '못', '들어', '놓을', '거', '같아요', '엄마', '가', '나이', '가', '드셔서', '일', '을', '못', '하시게', '되', '면제', '가', '엄마', '하고', '동생', '까지', '책임', '을', '져야', '될텐데', '모아', '둔', '돈', '도', '없고', '늙은', '엄마', '와', '아픈', '동생', '까지', '딸려있는', '여자', '를', '데려가고', '싶을까요', '열심히', '살', '아', '보겠다고', '알바', '란', '알바', '는', '다', '하고', '장학금', '은', '다', '받으면서', '살', '고', '있는데', '나아지는게', '하나', '도', '없어요', '너무', '그냥', '우울해요']
['한', '타투', '이스트', '가', '공개', '한', '미', '성년', '자', '와의', '타투', '상담']	['국내법', '상', '으론', '애초', '에', '의사', '자격', '없으면', '타투', '자체', '가', '불법']
['제', '가', '종년', '인가요', '객관', '적', '판단', '부탁드립니다']	['친구', '와', '명절', '대화', '중', '제', '가', '자처', '해서', '종년짓', '을', '한다는데', '이', '게', '맞는', '얘', '긴지', '객관', '적', '판단', '좀', '부탁드립니다', '모바일', '이라', '다소', '보기', '불편하시', '더', '라고', '양해', '부탁드리고', '음슴', '체', '사용', '하겠습니다', '본인', '대', '초반', '이제', '결혼', '년차', '친정', '집은', '걸어서', '분', '거리', '옆', '단지', '시댁', '은', '차로', '시간', '거리', '지', '방임', '남편', '은', '평소', '친정', '에도', '자주', '가고', '오히려', '너무', '잘', '해서', '우리', '부모님', '이', '멀리', '계신', '사돈', '어른', '에게', '죄송하다', '할', '지경', '이라', '논', '외로', '치겠음', '결혼', '후', '첫', '명절', '은', '어머님', '입원', '및', '코로나', '로', '못', '찾아', '뵜고', '올', '설은', '작은', '형님', '늦둥이', '출산', '으로', '인해', '다', '들', '조심', '하', '잔', '분위기', '로', '안', '모였음', '명절', '은', '이번', '이', '처음', '임', '남편', '남녀', '중', '늦둥이', '고', '아버님', '일찍', '돌아가셔서', '어머님', '혼자', '키우셨음', '우리', '부모님', '하고', '나이', '차이', '상당하시고', '아직', '정정', '하시지만', '연로', '하', '심', '큰', '아주', '버', '님', '도', '이', '넘으셨고', '큰시', '조카', '랑', '나', '랑', '몇', '살', '차이', '안', '날', '정도', '임', '식구', '들', '이', '늦둥이', '막내', '며느리', '라며', '이', '넘은', '나이', '에도', '애기', '처럼', '봐주시고', '참', '예뻐', '해주시', '고', '아껴', '주심', '결혼', '할', '때', '도', '남편', '이', '대출', '없이', '자가', '집', '해오고', '혼수', '도', '거의', '다', '갖춰있고', '형님', '들', '도', '지원', '많이', '해주셔서', '인테리어', '조금', '과', '예', '단', '한', '거', '밖에', '없음', '오히려', '어머님', '이', '예물', '또한', '넘치게', '두둑히', '해', '주심', '항상', '감사하고', '멀어서', '자주', '찾아', '뵙지', '못', '하니', '안부', '라도', '자주', '묻고싶지만', '어머님', '이', '아직', '둘째', '아주', '버', '님', '내외', '와', '크게', '장사', '를', '하시는', '바람', '에', '바쁘시면', '통화', '도', '잘', '안되고', '스마트폰', '사용', '도', '어려워하셔', '카톡', '문자', '도', '못', '하시고', '장사', '끝나시면', '주무시기', '바쁘셔서', '그', '마저도', '어려움', '종종', '택배', '보내', '드리면서', '편지', '쓰고', '형님', '이나', '시', '조카', '들', '통해', '서', '안부', '묻는게', '다임', '어머님', '은', '결혼', '직후', '한번', '아버님', '제', '사', '때', '한번', '이번', '명절', '이', '딱', '세번', '째', '뵙는거고', '더', '멀리', '사시', '는', '손윗', '시', '누', '는', '결혼식', '이후', '로', '본적', '이', '없음', '친정', '부모님', '도', '우리', '부부', '는', '자주', '오고', '자주', '보니', '이번', '명절', '은', '시댁', '에서', '느긋히', '보내고', '집', '에', '오지', '말라하', '심', '우리', '집', '제사', '안', '지내고', '부모님', '과', '내', '혈육', '놀러', '감', '간단하게', '식구', '들', '끼리', '차례', '만', '지내실거라고', '하시길래', '어머님', '형님', '다', '전날', '까지', '장사', '하시느라', '힘드실거', '같아', '음식', '미리', '준비', '해서', '토요일', '새벽', '에', '내려감나도', '자', '영업', '하고', '신랑', '도', '사업', '하는지라', '시간', '조율', '이', '자유로운', '편이', '라', '시누이', '오는거까지', '다', '보고', '어제', '올라옴', '물론', '우리', '집아니니', '편치', '않고', '여러', '식구', '모이니', '힘든것도', '있었지만', '그래', '봐야', '일', '년', '에', '두', '세번', '뵙는건데', '어떠냐', '싶고', '설거지', '라도', '한다', '치면', '아가', '아', '서라', '사람', '손', '이', '몇', '갠데', '애기', '가', '일일', '하냐며', '말리시고내가', '부득불', '우겨서', '해놓으면', '아가', '가', '손', '도', '야무지고', '아주', '똑소리', '난다며', '이', '거좀', '봐라', '우리', '애기', '가', '이렇게', '깔끔하고', '똑', '순이', '라고', '칭찬', '해', '주시', '는', '어머니', '와', '서투른', '솜씨', '지만', '해온', '음식', '들', '보며', '음식', '정갈하다고', '칭찬', '해주시는', '다른', '식구', '들보', '며', '솔직히', '좀', '망하고', '제입', '에도', '아닌것도', '있었음', '그리고', '둘째', '형님', '이', '잠시', '입원', '하셔야', '하는', '상황', '인데', '늦둥이', '시조', '카를', '어머님께', '맡', '기기', '가', '가게', '일도', '그렇고', '어머님', '연세', '도', '그렇고', '마음', '이', '안놓여서', '수술', '도', '자꾸', '미루고', '걱정', '이라는', '소리', '에', '제', '가', '열심히', '한번', '봐', '보겠다고', '시', '조카', '데리', '고', '올라옴', '어짜피', '내', '가게', '야', '직원', '들한데', '잠시', '맡기면되', '고우리', '엄마', '애기', '데리', '고', '왔다니까', '바로', '애', '보러', '온다고', '오셔서', '내', '가', '안', '을', '기회', '도', '없음', '애기', '계속', '예뻐하시며', '얼마', '만에', '안는', '애기', '냐', '고', '너희', '도', '빨리', '낳으라고', '내', '손주', '안고싶다고', '잔소리', '하시는', '바람', '에', '귀', '에서', '피날', '뻔함', '몸', '은', '피곤했지만', '마음', '도', '좋고', '뿌듯하게', '기분', '좋게', '보낸', '명절', '이', '였음', '어머님', '이', '또', '이', '것', '저', '것', '싸', '주셔서', '보따리', '풀어', '보는데', '삐', '툴삐툴', '쓰신', '글씨', '로', '아가', '예쁜', '옷', '사', '입', '어', '라', '지금', '이', '제일', '예쁠', '때', '다', '쓰여진', '봉투', '가', '들어있는거', '보고', '우리', '할머니', '생각', '도', '나고', '정말', '감동', '해서', '펑펑', '움', '형님', '이', '싸', '주신', '조카', '짐', '에도', '봉투', '가', '들어있음', '애기', '보는', '동안', '집안일', '하지말고', '다', '사먹으라고', '지원', '받고', '그런', '걸', '다', '떠나서', '따뜻하신', '분', '들', '이고', '정말', '마음', '에서', '우러나', '서', '잘', '하고', '싶음', '이런', '상황', '에서', '친구', '가', '명절', '어떻게', '보냈냐', '어제', '왜', '가게', '문', '안', '열었냐', '며', '오늘', '은', '나오냐고', '연락', '이', '옴', '이차', '저', '차', '해서', '시', '누', '도', '보고올', '겸', '넉넉히', '있다', '왔다', '이런저런', '사정', '으로', '시조', '카를', '내', '가', '보고있다', '당분간', '은', '가게', '는', '잠깐', '만', '들려야겠다하고', '얘', '길하니', '나', '보고', '종', '살이', '를', '자처', '한다고', '너', '네', '부모님', '한테', '나', '잘하라며', '쌔빠지', '게', '키워', '논건', '너', '의', '부모님', '인데', '남', '에', '집', '종년', '이', '다', '됐다고', '후려치', '기를', '시전', '처음', '엔', '자랑', '이', '아니라', '내', '가', '정말', '감사해서', '그런', '것', '이다', '항변', '하려', '이런', '저런', '얘기', '를', '할수록', '너', '그거', '야', '말로', '노예', '근성', '이다', '막말', '로', '너희', '시댁', '에서', '너', '돈', '으로', '휘두르는거', '아니냐고아주', '가스', '라', '이', '팅', '을', '완전', '당했다며', '내', '생각', '해서', '하는', '소리', '라고', '정신차리라고', '난린', '데이', '제보', '니', '친구', '도', '아니였던거', '같고', '앞', '으로도', '안', '할', '예정', '이지만', '대화', '시점', '에', '친구', '였으니', '친구', '라고', '표현', '한', '거임', '도저히', '말', '이', '안', '통해', '서', '그래', '니', '맘대로', '생각', '해라', '설사', '종', '살이', '한', '들', '난', '적어도', '품삯', '은', '받는데', '넌', '뭐', '냐', '하고', '끊었더니', '아주', '개', '거품', '을', '물', '고', '너', '나중', '에', '내', '말안', '들', '은', '거', '후회', '할거라는', '둥', '계속', '헛소리', '로', '발광하는데', '미친', '인간', '이구나', '너', '랑', '친구', '로', '지낸', '내', '가', '이다', '하고', '차단', '하려', '다문', '뜩', '나', '뿐', '만', '아니라', '우리', '시댁', '내', '남편', '까지', '싸잡아', '후려', '치고', '모욕', '한', '거', '같아', '아주', '부글부글', '함내가', '한소리', '더하고', '싶어서', '죽겠음', '답답한', '마음', '에', '긴', '글', '주절주절', '써', '봄', '여러분', '들', '이', '보기', '에도', '제', '가', '자처', '해서', '종', '살이', '하는건', '가요', '당연히', '꼬인', '인간', '아니고선', '나', '한테', '잘해주면', '잘', '하고', '싶은게', '사람', '도리', '아닌가요', '며느리', '도리', '이런', '걸', '다', '떠나서요', '저', '는', '진심', '이긴', '하다만', '설사', '친구', '말', '처럼', '제', '가', '돈', '때문', '에', '가식', '떠는', '거', '라', '쳐도', '저', '정도', '로', '잘', '해주시는', '시댁', '이', '면', '일', '년', '에', '두', '어번', '눈', '딱', '감고', '최선', '다해', '잘', '할수도', '있지', '않나요', '마지막', '으로', '두서', '없는', '긴', '글', '읽어주셔서', '감사하고', '이제', '조석', '으로', '쌀쌀하네요', '건강', '관리', '에', '민감한', '시기', '에', '모두', '건강하시고', '댁네', '행복한', '일만', '가득하시길', '바랍니다']
['유년', '시절', '부모님', '께', '많이', '맞은', '상처', '때문', '에', '애기', '낳기', '싫으신', '분', '있으세요']	['어린', '시절', '엄마', '에게', '너무', '많이', '맞았던', '것', '같아요', '그', '시절', '에는', '다', '맞고', '컸을까요', '제', '나이', '는', '살이', '예요', '그', '때', '의', '제', '마음속', '에', '상처', '가', '남아', '서', '없어지지가', '않아요', '한번', '씩', '저', '에게도', '폭력', '적', '인', '성향', '이나', '생각', '이', '들', '때', '도', '엄마', '가', '너무', '원망', '스러워요', '더', '바르고', '올바르게', '클', '수', '있었는데', '하도', '맞아서', '내게', '이런', '모습', '이', '생겼나', '싶어서요', '제', '가', '기억', '하기', '로는', '초등학생', '때', '부터', '더', '어린시절', '은', '기억', '이', '잘', '안남', '대학생', '때', '까지', '맞았는데', '성인', '이', '되서도', '맞았음', '제', '잘못', '이', '생기', '면', '거기', '다가', '본인', '우울증', '으로', '나오는', '히스테릭', '을', '더해서', '저', '에게', '푸는', '식', '으로', '회초리', '로', '때리다가', '손', '으로', '마구잡이', '로', '때리다가', '머리', '채도', '잡히고', '발길질', '을', '당한', '적도', '있어요', '한번', '맞으면', '최소', '시간', '이', '였어요', '거의', '평균', '적', '으로', '일주일', '에', '한번', '은', '맞으면서', '욕설', '을', '들은', '것', '같아', '요', '아', '같은', '년', '아', '등등', '살얼음', '판', '걷는', '것', '처럼', '엄마', '심기', '를', '건드릴까봐', '조마조마', '눈치', '보면서', '살았던', '것', '같아요', '그래서', '거짓말', '도', '엄청', '늘구요', '안된다', '안', '돼', '라는', '게', '너무', '많았어요', '저', '공부', '는', '못', '했지만', '그래도', '나쁜', '짓', '하면서', '살진', '않았어요', '제', '가', '뭘', '그렇게', '잘', '못', '했을까', '왜', '그렇게', '때렸을까', '할머니', '랑', '닮았다고', '얼굴', '도', '재수없다고', '하고', '근데', '또', '없는', '살림', '에', '아버지', '는', '타지', '계시', '고', '혼자', '서', '남매', '키운다고안', '먹고', '안', '쓰고', '꾸역꾸역', '힘들게', '살았던', '것', '그리고', '기본', '적', '으로', '자식', '이라고', '사랑', '을', '해준', '것', '때문', '에', '제', '감정', '은', '마냥', '미워할수도', '없어서', '힘들어요', '며칠', '전', '에', '엄마', '에게', '울면', '서', '그', '어린', '애', '를', '어디', '때릴', '때', '가', '있어서', '본인', '분', '풀릴', '때', '까지', '때렸냐고', '따졌더니', '기', '억', '안', '난다고', '하고', '나중', '에는', '내', '가', '우울증', '이', '심해서', '그랬던', '거니', '아빠', '를', '원망해라네', '요', '너', '도', '잘', '한거', '없고', '니', '가', '잘못', '해서', '때렸', '다애', '가', '잘못', '하면', '얼마나', '잘', '못', '했을까요', '발길질', '당할', '정도', '로', '잘못', '한', '게', '뭐', '있을까요', '대', '후반', '대', '초반', '이신', '분들', '궁금해요', '어릴', '적', '에', '저만큼', '맞으셨는지', '제', '가', '유난', '인걸', '까요', '애', '를', '낳으면', '엄마', '모습', '닮아', '그', '애', '를', '때릴까봐', '도', '걱정', '이고', '그', '애가', '너무', '소중해', '금', '이야', '옥', '이야', '소중해서', '왜', '엄마', '는', '이렇게', '귀한', '자식', '을', '나를', '그토록', '때렸을까', '또', '다른', '상처', '가', '올까봐', '두렵습니다', '지금', '감정', '이', '격해져서', '글', '이', '문맥', '이', '맞지', '않더라도', '이해', '바', '래', '요']
['여자', '연', '옌', '들', '코', '성형']	['여자', '연', '옌', '들', '보면', '그', '콧구멍', '사이', '에', '코', '에서', '인중', '가는', '지점', '에', '무슨', '그림자', '같은거', '졌다고', '코', '성형', '이라', '하는거', '많이', '봤는데', '원래', '그런거', '아녀', '부끄러움', '을', '무릅쓰', '고', '내', '사진', '을', '찍어', '봤', '닼', '와', '씨', '이케', '보', '니까', '살짝', '무섭', '기는', '한', '데', '어쨌든', '저', '부분', '이', '살짝', '그늘', '져', '보이는거', '보이지', '내', '코', '개못', '생긴거', '보이', '니까', '성형', '안', '했다는거', '알겠지', '그니까', '저런', '그늘', '조금', '있다고', '코', '성형', '이라는', '건', '점', '에바', '라고', '생각', '합니다', '물론', '진짜', '했을수도', '있긴', '한데', '저런', '그늘', '있지만', '어릴', '적', '사진', '에서도', '코', '가', '개', '높은거', '보면', '아닌', '사람', '도', '많을듯', '나도', '수치', '스러운', '거', '안다', '그니까', '나도', '수술', '한', '절', '개선', '이랑', '그림자', '랑', '다른거', '아는데', '그걸', '구분', '못', '하고', '무조건', '코', '에', '선', '비슷한거', '있으면', '성형', '이라', '하는', '애', '들', '을', '보고', '쓴', '글', '이야']
['우리', '집', '막내', '볼', '사람']	['우리', '집', '막내', '임', '스키', '즈', '막내', '소중하니까', '조금', '씩', '만', '봐']
['정국', '이', '집중', '해서', '보던', '장면', '의', '정체']	['달려라', '방탄', '화', '에서', '각자', '호캉스', '를', '즐기게', '된', '방탄소년단', '멤버', '들', '정국', '은', '강철', '부대', '를', '시청', '함초', '집중', '해서', '보는', '장면', '은', '바로', '고기', '나오는', '장면', '이', '날', '정국', '이', '는', '방탄', '의', '먹', '짱', '답', '게', '스위트룸', '에서', '먹방', '파티', '밀가루', '파티', '를', '펼쳤고', '일단', '고르곤졸라', '피자', '라면', '볶이', '갈비살', '짜파구리', '소고기', '치즈버거', '감자', '튀김', '아', '모튼', '고기', '나오는', '장면', '보면서', '본인', '도', '열심히', '먹었다는', '훈훈한', '이야기', '아주', '행복한', '촬영', '을', '했구나', '꾸기']
['커플', '은', '진짜', '비즈니스', '같음']	['맨날', '광고', '하고', '둘', '이', '꽁', '냥', '대는건', '거의', '없고', '뭐', '스트리트', '개그우먼', '파이트', '나', '러브', '엔조이', '이런', '거만', '하고', '먹방', '이나', '몰카', '만', '함']
['지수', '가', '왜', '제니', '한테', '별명']	['젠득', '이라', '지었는지', '알것', '같은', '짤', '들']
['오', '마이걸', '아린', '인스타', '개조', '녜', '다']	['옴걸', '오', '마이걸', '아린']
['외가', '도', '와', '준', '엄마', '가', '본인', '도', '와', '달래', '요']	['엄마', '가', '외가', '를', '도', '와', '왔고', '그러다', '보니', '모은', '돈', '은', '없고', '자식', '된', '도리', '하며', '자식', '들', '키우다', '보니', '힘들었다며', '자식', '들', '도', '나를', '좀', '도와줬음', '좋겠다', '합니다', '엄마', '가', '외가', '를', '도', '우느라', '힘들었고', '그게', '싫었으면', '어떻게', '똑같은걸', '자식', '한테', '시킬수', '있나요', '아빠', '가', '힘들게', '벌어', '온', '돈', '이', '였어서', '외가', '에', '퍼주느', '라', '생활비', '아끼고', '산', '정도', '라서', '크게', '안', '힘들었으니', '자식', '들', '도', '당연히', '해줄거라', '생각', '하', '는걸', '까요']
['헐', '엔', '하이픈', '선', '주문', '만', '넘었대']	['미쳤다']
['모니카', '진짜', '꼰대', '맞구나']	['스', '우파', '스페셜', '에서', '본인', '발언', '설명', '중', '인', '모니카', '당당하게', '워스트', '댄서', '지목', '했던', '웨이', '비', '노', '제남', '행동', '탓', '하면서', '내', '가', '그럴수밖에', '없었다라고', '자기', '포장', '하고', '끝내는', '사람', '이', '게', '전형', '적', '인', '가스', '라', '이', '팅임', '사회', '나가면', '꼰', '대', '맞고', '그리고', '이유', '들', '어보', '면', '이', '게', '이유', '가', '되나싶을', '정도', '로', '억지', '인', '느낌']
['샤넬', '공홈', '에', '제니', '크루', '엘라', '재질', '임']	['제니', '이번', '에', '샤넬', '글로벌', '캠페인', '광고', '모델', '돼서', '공홈', '에', '메인', '으로', '걸어놨나', '봐', '존멋']
